# 2021 08 24 06 24 40.80  27.627  56.472  20.8 0.00 0.00 0.00  0.3    100000
CHMN  43.400   1.0 P
KBAM  43.500   1.0 P
KHGB  46.400   1.0 P
# 2021 11 15 14 24 53.00  27.510  56.139  15.4 0.00 0.00 0.00  0.3    100088
BNDS   3.700   1.0 P
BNB    7.400   1.0 P
MZN1  26.900   1.0 P
UOSS  43.000   1.0 P
KBAM  43.500   1.0 P
CHMN  44.000   1.0 P
KHGB  47.000   1.0 P
MZN1  47.100   1.0 S
GHIR  47.900   1.0 P
KRBR  39.690   1.0 P
# 2021 11 15 14 37 31.40  27.516  56.124  17.4 0.00 0.00 0.00  0.3    100089
BNDS   4.700   1.0 P
BNB    8.800   1.0 P
BNB   15.100   1.0 S
MZN1  28.100   1.0 P
JASK  39.500   1.0 P
KBAM  44.200   1.0 P
CHMN  45.800   1.0 P
KHGB  47.900   1.0 P
KSHB  48.100   1.0 P
# 2021 11 15 14 38 51.80  27.587  56.201  14.2 0.00 0.00 0.00  0.2    100090
BNDS   5.600   1.0 P
BNB    7.400   1.0 P
BNB   13.400   1.0 S
MZN1  28.400   1.0 P
KBAM  43.200   1.0 P
CHMN  44.500   1.0 P
# 2021 11 15 14 47 45.90  27.613  56.101   5.0 0.00 0.00 0.00  0.2    100091
BNDS   4.600   1.0 P
MZN1  28.200   1.0 P
JASK  41.900   1.0 P
KBAM  44.500   1.0 P
CHMN  45.100   1.0 P
KHGB  47.900   1.0 P
# 2021 11 15 15 02 22.40  27.512  56.180  14.2 0.00 0.00 0.00  0.5    100092
BNDS   3.300   1.0 P
BNB    6.300   1.0 P
BNB   12.500   1.0 S
MZN1  28.200   1.0 P
JASK  38.200   1.0 P
KBAM  43.500   1.0 P
CHMN  44.200   1.0 P
KHGB  46.800   1.0 P
# 2021 11 15 15 49 37.20  27.575  56.202  10.3 0.00 0.00 0.00  0.3    100093
BNB    7.500   1.0 P
MZN1  28.400   1.0 P
JASK  40.000   1.0 P
KBAM  44.000   1.0 P
CHMN  44.800   1.0 P
KHGB  47.500   1.0 P
KSHB  49.000   1.0 P
# 2021 11 15 15 55 11.60  27.579  56.029   6.0 0.00 0.00 0.00  0.4    100094
BNDS   4.100   1.0 P
MZN1  27.200   1.0 P
JASK  42.500   1.0 P
KBAM  45.400   1.0 P
CHMN  45.800   1.0 P
KHGB  48.000   1.0 P
# 2021 11 15 16 03 24.70  27.625  56.141  10.0 0.00 0.00 0.00  0.3    100095
BNDS   4.800   1.0 P
BNB    8.000   1.0 P
BNB   14.200   1.0 S
MZN1  26.700   1.0 P
JASK  41.500   0.5 P
KBAM  42.700   1.0 P
CHMN  43.900   1.0 P
# 2021 11 15 16 42 42.90  27.545  56.138  14.2 0.00 0.00 0.00  0.3    100096
BNDS   4.500   1.0 P
BNB    7.000   1.0 P
JASK  38.900   1.0 P
JHRM  41.800   1.0 P
UOSS  43.400   1.0 P
KBAM  43.500   1.0 P
CHMN  44.100   1.0 P
MZN1  46.400   1.0 S
KHGB  46.900   1.0 P
GHIR  49.080   1.0 P
KRBR  38.310   0.0 P
LMD1  45.780   1.0 P
JSSH  36.310   1.0 P
# 2021 11 15 16 52 04.30  27.454  56.162  10.0 0.00 0.00 0.00  0.2    100097
BNDS   2.400   1.0 P
BNB   12.100   1.0 S
JASK  40.100   0.0 P
KBAM  44.800   1.0 P
CHMN  45.200   1.0 P
KHGB  48.900   1.0 P
# 2021 11 15 17 04 22.50  27.612  56.164   5.0 0.00 0.00 0.00  0.5    100098
BNDS   4.500   1.0 P
BNB   12.900   1.0 S
MZN1  29.000   1.0 P
JASK  41.500   1.0 P
KBAM  44.400   1.0 P
KHGB  47.300   1.0 P
# 2021 11 15 17 22 18.70  27.567  56.219  10.6 0.00 0.00 0.00  0.4    100099
BNDS   4.900   1.0 P
BNB    7.600   1.0 P
BNB   12.000   1.0 S
MZN1  29.100   1.0 P
JASK  40.100   1.0 P
KBAM  44.300   1.0 P
UOSS  44.900   1.0 P
CHMN  44.900   1.0 P
KHGB  47.800   1.0 P
KSHB  48.800   1.0 P
# 2021 11 15 18 05 38.30  27.535  56.238  18.9 0.00 0.00 0.00  0.4    100100
BNDS   4.500   1.0 P
BNB    5.900   1.0 P
BNB   11.600   1.0 S
MZN1  28.100   1.0 P
JASK  37.700   1.0 P
KBAM  42.000   1.0 P
CHMN  42.900   1.0 P
UOSS  43.300   1.0 P
LMD1  44.900   1.0 P
KHGB  46.400   1.0 P
KSHB  47.100   1.0 P
MZN1  49.500   1.0 S
GHIR  48.180   1.0 P
JSSH  35.010   1.0 P
KRBR  36.850   0.0 P
# 2021 11 15 18 18 16.80  27.535  55.968  17.8 0.00 0.00 0.00  0.3    100101
BNB   10.300   1.0 P
MZN1  24.100   1.0 P
JASK  39.400   1.0 P
UOSS  43.000   1.0 P
KBAM  44.000   1.0 P
CHMN  44.700   1.0 P
KSHB  45.800   1.0 P
KHGB  47.300   1.0 P
GHIR  45.600   1.0 P
KRBR  37.940   0.0 P
LMD1  43.680   1.0 P
JSSH  36.230   1.0 P
BNDS   3.800   1.0 P
# 2021 11 15 18 23 01.70  27.530  56.174  10.0 0.00 0.00 0.00  0.4    100102
BNDS   3.300   1.0 P
MZN1  27.700   1.0 P
JASK  39.600   1.0 P
KBAM  43.200   1.0 P
CHMN  45.200   1.0 P
KHGB  47.600   1.0 P
# 2021 11 15 18 30 42.80  27.556  56.264   9.3 0.00 0.00 0.00  0.4    100103
BNDS   4.700   1.0 P
BNB    7.000   1.0 P
BNB   10.600   1.0 S
MZN1  29.800   1.0 P
JASK  39.700   1.0 P
KBAM  43.900   1.0 P
CHMN  44.200   1.0 P
# 2021 11 15 19 09 51.60  27.642  55.934   8.1 0.00 0.00 0.00  0.3    100104
BNDS   6.800   1.0 P
BNB   11.400   1.0 P
BNB   19.800   1.0 S
MZN1  23.200   1.0 P
KBAM  45.100   1.0 P
CHMN  45.100   1.0 P
JASK  45.900   0.0 P
KHGB  49.000   0.5 P
# 2021 11 15 19 12 14.50  27.564  56.187  12.1 0.00 0.00 0.00  0.4    100105
BNDS   3.800   1.0 P
BNB    6.400   1.0 P
BNB   12.800   1.0 S
MZN1  27.300   1.0 P
JASK  39.500   1.0 P
KBAM  42.800   1.0 P
UOSS  43.600   1.0 P
CHMN  43.600   1.0 P
KRBR  38.280   1.0 P
JSSH  35.480   1.0 P
# 2021 11 15 19 31 51.00  27.518  56.047   8.2 0.00 0.00 0.00  0.4    100106
BNDS   3.400   1.0 P
BNB    9.400   1.0 P
JASK  40.400   1.0 P
CHMN  45.000   1.0 P
KBAM  45.500   1.0 P
GHIR  48.740   1.0 P
KRBR  40.150   0.0 P
JSSH  37.130   1.0 P
# 2021 11 15 19 53 16.00  27.480  56.017  11.4 0.00 0.00 0.00  0.4    100107
BNDS   3.800   1.0 P
BNB    8.600   1.0 P
BNB   17.000   1.0 S
MZN1  26.100   1.0 P
JASK  39.900   1.0 P
CHMN  45.800   1.0 P
KBAM  46.100   1.0 P
KHGB  47.900   1.0 P
# 2021 11 15 20 06 29.40  27.605  56.166  21.6 0.00 0.00 0.00  0.3    100108
BNDS   5.600   1.0 P
BNB    7.800   1.0 P
BNB   14.000   1.0 S
MZN1  25.900   1.0 P
JASK  38.400   1.0 P
CHMN  41.600   1.0 P
KBAM  41.700   1.0 P
UOSS  43.800   1.0 P
KHGB  45.100   1.0 P
KSHB  45.400   1.0 P
GHIR  47.160   1.0 P
KRBR  35.830   0.0 P
JSSH  35.530   1.0 P
# 2021 11 15 20 14 40.20  27.618  56.180   5.0 0.00 0.00 0.00  0.2    100109
BNDS   4.700   1.0 P
BNB   13.400   1.0 S
MZN1  29.400   1.0 P
JASK  41.300   1.0 P
KBAM  43.600   1.0 P
CHMN  44.800   1.0 P
# 2021 11 15 20 37 55.60  27.605  56.133   6.0 0.00 0.00 0.00  0.5    100110
BNDS   4.700   1.0 P
MZN1  28.200   1.0 P
JASK  41.800   1.0 P
KBAM  44.100   1.0 P
CHMN  44.900   1.0 P
# 2021 11 15 21 24 17.80  27.560  56.170  16.1 0.00 0.00 0.00  0.3    100111
BNDS   4.600   1.0 P
BNB    7.100   1.0 P
MZN1  27.200   1.0 P
KBAM  42.900   1.0 P
CHMN  43.100   1.0 P
KHGB  46.500   1.0 P
MZN1  47.200   1.0 S
GHIR  47.240   1.0 P
JSSH  36.580   1.0 P
KRBR  37.190   0.0 P
LMD1  44.570   1.0 P
# 2021 11 15 21 37 37.90  27.614  56.138  10.0 0.00 0.00 0.00  0.4    100112
BNB    7.400   1.0 P
BNB   14.200   1.0 S
MZN1  26.900   1.0 P
JASK  40.700   1.0 P
KBAM  43.400   1.0 P
CHMN  44.400   1.0 P
KHGB  45.900   1.0 P
# 2021 11 15 21 54 40.50  27.634  56.196   8.9 0.00 0.00 0.00  0.1    100113
BNDS   5.100   1.0 P
BNB    7.400   1.0 P
MZN1  27.500   1.0 P
JASK  40.200   1.0 P
KBAM  42.800   1.0 P
CHMN  43.300   1.0 P
KHGB  46.400   1.0 P
# 2021 11 15 22 31 51.10  27.528  55.952  19.5 0.00 0.00 0.00  0.4    100114
BNB    9.900   1.0 P
BNB   19.100   1.0 S
MZN1  23.700   1.0 P
MZN1  42.400   1.0 S
UOSS  42.500   1.0 P
KBAM  44.400   1.0 P
CHMN  44.500   1.0 P
KHGB  46.700   1.0 P
GHIR  44.630   1.0 P
KRBR  39.990   1.0 P
JSSH  35.440   1.0 P
BNDS   3.660   1.0 P
# 2021 11 15 22 34 56.20  27.474  56.134  18.6 0.00 0.00 0.00  0.1    100115
BNDS   3.900   1.0 P
BNB    7.700   1.0 P
MZN1  27.000   1.0 P
KBAM  43.400   1.0 P
CHMN  44.500   1.0 P
KHGB  47.200   1.0 P
# 2021 11 15 22 51 21.40  27.590  56.082   7.2 0.00 0.00 0.00  0.4    100116
BNDS   4.000   1.0 P
BNDS   7.500   1.0 S
BNB    9.000   1.0 P
BNB   15.600   1.0 S
MZN1  26.700   1.0 P
JASK  41.300   1.0 P
KBAM  44.100   1.0 P
CHMN  45.000   1.0 P
KHGB  46.800   1.0 P
GHIR  50.600   1.0 P
KRBR  36.440   0.0 P
LMD1  46.130   1.0 P
JSSH  37.770   1.0 P
# 2021 11 15 23 04 02.90  27.619  56.238   6.0 0.00 0.00 0.00  0.5    100117
BNDS   4.300   1.0 P
BNB   12.100   1.0 S
MZN1  30.900   1.0 P
JASK  42.300   0.5 P
KBAM  43.500   1.0 P
CHMN  43.700   1.0 P
UOSS  46.500   1.0 P
KHGB  47.200   1.0 P
# 2021 11 15 23 07 27.80  27.599  56.208   5.0 0.00 0.00 0.00  0.5    100118
BNDS   3.800   1.0 P
MZN1  30.400   1.0 P
JASK  41.500   1.0 P
KBAM  43.900   1.0 P
CHMN  44.200   1.0 P
# 2021 11 15 23 47 54.90  27.481  56.238  14.5 0.00 0.00 0.00  0.3    100119
BNDS   3.500   1.0 P
BNB    5.900   1.0 P
MZN1  28.300   1.0 P
JASK  37.300   1.0 P
KBAM  43.100   1.0 P
CHMN  43.500   1.0 P
KHGB  47.600   1.0 P
# 2021 11 15 23 55 12.00  27.523  56.202   8.4 0.00 0.00 0.00  0.4    100120
BNDS   3.400   1.0 P
BNB    6.100   1.0 P
MZN1  28.100   1.0 P
JASK  38.900   1.0 P
CHMN  45.200   1.0 P
KHGB  48.300   1.0 P
# 2021 11 16 00 17 15.00  27.592  56.202  10.0 0.00 0.00 0.00  0.4    100121
BNDS   4.300   1.0 P
BNB    6.800   1.0 P
BNDS   8.300   1.0 S
MZN1  27.400   1.0 P
JASK  39.100   1.0 P
KBAM  42.900   1.0 P
CHMN  43.600   1.0 P
KHGB  47.600   1.0 P
# 2021 11 16 00 48 48.20  27.600  56.229   8.0 0.00 0.00 0.00  0.3    100122
BNDS   5.400   1.0 P
BNB    6.900   1.0 P
BNDS   9.400   1.0 S
MZN1  29.100   1.0 P
JASK  40.700   1.0 P
JHRM  44.000   1.0 P
KBAM  44.200   1.0 P
CHMN  45.100   1.0 P
KHGB  47.800   1.0 P
# 2021 11 16 01 09 18.60  27.416  56.222  10.0 0.00 0.00 0.00  0.8    100123
BNDS   2.100   1.0 P
BNB    4.600   1.0 P
BNB   10.500   1.0 S
JASK  40.700   1.0 P
KBAM  41.000   0.5 P
CHMN  45.700   1.0 P
# 2021 11 16 01 17 17.20  27.572  56.181   8.0 0.00 0.00 0.00  0.3    100124
BNDS   3.500   1.0 P
BNB    7.000   1.0 P
BNDS   7.100   1.0 S
MZN1  27.600   1.0 P
JASK  39.800   1.0 P
KBAM  43.100   1.0 P
CHMN  44.900   1.0 P
# 2021 11 16 01 35 05.30  27.512  56.020  14.4 0.00 0.00 0.00  0.5    100125
BNDS   3.900   1.0 P
BNB    8.900   1.0 P
BNB   17.300   1.0 S
MZN1  25.700   1.0 P
JASK  39.600   1.0 P
KBAM  44.700   1.0 P
CHMN  44.900   1.0 P
KHGB  47.100   1.0 P
# 2021 11 16 01 58 54.10  27.595  56.132  12.7 0.00 0.00 0.00  0.1    100126
BNDS   4.500   1.0 P
BNB    8.200   1.0 P
BNB   13.900   1.0 S
JASK  39.700   1.0 P
KBAM  42.900   1.0 P
CHMN  43.500   1.0 P
# 2021 11 16 02 04 37.90  27.605  56.230  10.0 0.00 0.00 0.00  0.4    100127
BNB   11.200   1.0 S
MZN1  27.700   1.0 P
JASK  41.200   1.0 P
KBAM  42.900   1.0 P
CHMN  43.700   1.0 P
KHGB  46.800   1.0 P
# 2021 11 16 02 09 30.20  27.509  56.184  15.9 0.00 0.00 0.00  0.2    100128
BNDS   3.600   1.0 P
BNB    7.000   1.0 P
MZN1  27.700   1.0 P
JASK  38.000   1.0 P
KBAM  42.800   1.0 P
CHMN  44.100   1.0 P
KHGB  46.800   1.0 P
# 2021 11 16 02 12 52.80  27.464  55.985  21.9 0.00 0.00 0.00  0.1    100129
BNB   10.900   1.0 P
BNB   18.900   1.0 S
MZN1  26.200   1.0 P
JASK  39.500   1.0 P
KBAM  45.600   1.0 P
CHMN  46.400   1.0 P
KHGB  48.400   1.0 P
# 2021 11 16 02 21 41.40  27.481  56.123  18.3 0.00 0.00 0.00  0.3    100130
BNB    7.400   1.0 P
BNB   14.000   1.0 S
MZN1  27.000   1.0 P
JASK  37.900   1.0 P
KBAM  43.900   1.0 P
CHMN  44.200   1.0 P
KHGB  47.100   1.0 P
# 2021 11 16 02 44 15.50  27.635  56.249  10.0 0.00 0.00 0.00  0.4    100131
BNDS   5.300   1.0 P
BNB    6.300   1.0 P
BNB   11.200   1.0 S
MZN1  28.000   1.0 P
JASK  40.400   1.0 P
KBAM  42.100   1.0 P
CHMN  43.000   1.0 P
KHGB  46.000   1.0 P
# 2021 11 16 05 12 14.10  27.561  56.114  18.9 0.00 0.00 0.00  0.4    100132
BNDS   5.000   1.0 P
BNB    7.600   1.0 P
BNB   14.500   1.0 S
MZN1  26.600   1.0 P
JASK  39.000   1.0 P
JHRM  40.400   1.0 P
KBAM  42.800   1.0 P
CHMN  43.500   1.0 P
KHGB  46.600   1.0 P
GHIR  46.930   1.0 P
JSSH  36.200   1.0 P
LMD1  43.970   1.0 P
KRBR  37.020   0.0 P
# 2021 11 16 05 56 25.50  27.537  56.158  15.1 0.00 0.00 0.00  0.4    100133
BNDS   4.100   1.0 P
BNB    7.100   1.0 P
KBAM  43.500   1.0 P
CHMN  44.600   1.0 P
KHGB  46.200   1.0 P
MZN1  47.400   1.0 S
GHIR  46.670   1.0 P
KRBR  39.320   1.0 P
JSSH  34.580   1.0 P
# 2021 11 16 09 09 53.20  27.576  56.170   8.4 0.00 0.00 0.00  0.1    100134
BNDS   4.000   1.0 P
BNB    7.200   1.0 P
MZN1  27.400   1.0 P
KBAM  43.700   1.0 P
KHGB  47.100   1.0 P
# 2021 11 16 10 07 10.00  27.699  56.407   8.0 0.00 0.00 0.00  0.4    100135
BNB    5.700   1.0 P
JASK  39.400   1.0 P
KBAM  40.800   1.0 P
CHMN  41.400   1.0 P
KHGB  45.000   1.0 P
KSHB  47.400   1.0 P
# 2021 11 16 10 37 29.40  27.624  56.157  11.9 0.00 0.00 0.00  0.3    100136
BNDS   5.200   1.0 P
BNB    7.600   1.0 P
BNB   13.600   1.0 S
MZN1  27.000   1.0 P
JASK  39.900   1.0 P
KBAM  43.100   1.0 P
CHMN  43.400   1.0 P
UOSS  45.000   1.0 P
KHGB  46.400   1.0 P
KHGB  46.500   1.0 P
GHIR  48.670   1.0 P
KRBR  36.910   0.0 P
LMD1  44.730   1.0 P
JSSH  37.240   1.0 P
# 2021 11 16 14 49 24.70  27.685  56.173  10.0 0.00 0.00 0.00  0.3    100137
BNB    8.200   1.0 P
BNB   15.800   1.0 S
MZN1  27.600   1.0 P
KBAM  43.300   1.0 P
CHMN  43.900   1.0 P
KHGB  46.700   1.0 P
# 2021 11 16 15 35 47.30  27.483  56.245  16.2 0.00 0.00 0.00  0.4    100138
BNDS   4.100   1.0 P
BNB    6.000   1.0 P
BNB    9.900   1.0 S
MZN1  28.600   1.0 P
JASK  36.700   1.0 P
UOSS  42.600   1.0 P
KBAM  42.900   1.0 P
CHMN  43.600   1.0 P
KHGB  47.500   1.0 P
KSHB  48.500   0.0 P
GHIR  48.960   1.0 P
KRBR  39.360   0.0 P
JSSH  34.850   1.0 P
# 2021 11 16 18 30 09.80  27.580  56.092  10.0 0.00 0.00 0.00  0.7    100139
BNB    7.500   1.0 P
BNB   15.600   1.0 S
MZN1  26.500   1.0 P
KBAM  43.700   1.0 P
CHMN  45.100   1.0 P
# 2021 11 16 19 03 13.10  27.509  55.998  10.0 0.00 0.00 0.00  0.2    100140
BNDS   4.600   1.0 P
BNB    9.800   1.0 P
JASK  40.300   1.0 P
KBAM  45.300   1.0 P
CHMN  46.000   1.0 P
KHGB  48.500   1.0 P
# 2021 11 16 19 27 42.20  27.521  56.158  17.5 0.00 0.00 0.00  0.6    100141
BNDS   3.500   1.0 P
BNB    6.800   1.0 P
BNB   13.500   1.0 S
MZN1  26.800   1.0 P
JASK  38.600   1.0 P
KBAM  43.100   1.0 P
UOSS  43.400   1.0 P
LMD1  43.600   1.0 P
CHMN  44.100   1.0 P
KHGB  46.800   1.0 P
KSHB  47.500   0.0 P
MZN1  48.600   1.0 S
GHIR  47.400   1.0 P
KRBR  37.050   0.0 P
JSSH  34.930   1.0 P
# 2021 11 16 19 33 45.90  27.509  56.051  13.6 0.00 0.00 0.00  0.2    100142
BNDS   4.600   1.0 P
BNB    9.900   1.0 P
MZN1  26.900   1.0 P
JASK  40.500   1.0 P
KBAM  45.800   1.0 P
CHMN  46.100   1.0 P
MZN1  46.400   1.0 S
KHGB  48.700   1.0 P
GHIR  48.020   1.0 P
KRBR  39.330   0.0 P
LMD1  43.630   1.0 P
JSSH  36.870   1.0 P
# 2021 11 16 20 00 49.10  27.534  56.061  10.0 0.00 0.00 0.00  0.2    100143
BNDS   3.700   1.0 P
BNB    9.100   1.0 P
MZN1  26.100   1.0 P
KBAM  44.700   1.0 P
CHMN  45.000   1.0 P
KHGB  47.800   1.0 P
# 2021 11 16 20 15 26.70  27.583  56.104   7.1 0.00 0.00 0.00  0.1    100144
BNDS   3.800   1.0 P
BNB    7.500   1.0 P
MZN1  28.000   1.0 P
JASK  41.200   1.0 P
KBAM  44.600   1.0 P
CHMN  45.300   1.0 P
KHGB  47.800   1.0 P
# 2021 11 16 23 38 46.20  27.694  56.118  10.0 0.00 0.00 0.00  0.2    100145
BNB    8.900   1.0 P
MZN1  26.000   1.0 P
CHMN  42.900   1.0 P
KBAM  43.100   1.0 P
KSHB  45.600   1.0 P
KHGB  45.800   1.0 P
# 2021 11 17 01 06 26.70  27.545  56.173  10.0 0.00 0.00 0.00  0.2    100146
BNDS   3.700   1.0 P
BNB    6.900   1.0 P
MZN1  27.700   1.0 P
KBAM  43.500   1.0 P
CHMN  44.900   1.0 P
# 2021 11 17 01 59 40.50  27.570  56.207  16.5 0.00 0.00 0.00  0.4    100147
BNDS   4.900   1.0 P
BNB    6.800   1.0 P
BNB   11.800   1.0 S
MZN1  27.200   1.0 P
JASK  38.300   1.0 P
KBAM  42.300   1.0 P
CHMN  43.100   1.0 P
LMD1  44.900   1.0 P
KHGB  46.400   1.0 P
KSHB  47.200   0.0 P
GHIR  46.780   1.0 P
KRBR  37.030   0.0 P
JSSH  35.680   1.0 P
# 2021 11 17 02 21 07.80  27.537  56.024  10.0 0.00 0.00 0.00  0.6    100148
BNDS   4.600   1.0 P
BNB   11.100   1.0 P
MZN1  26.300   1.0 P
KBAM  45.500   1.0 P
CHMN  46.200   1.0 P
# 2021 11 17 02 51 34.70  27.529  56.128  18.7 0.00 0.00 0.00  0.2    100149
BNDS   4.200   1.0 P
BNB    8.100   1.0 P
BNB   14.000   1.0 S
MZN1  26.200   1.0 P
KBAM  42.900   1.0 P
CHMN  43.700   1.0 P
MZN1  46.900   1.0 S
GHIR  46.440   1.0 P
KRBR  37.600   0.0 P
LMD1  44.010   1.0 P
JSSH  35.710   1.0 P
# 2021 11 17 03 24 28.80  27.588  56.142  10.5 0.00 0.00 0.00  0.2    100150
BNDS   5.400   1.0 P
BNB    8.400   1.0 P
MZN1  27.500   1.0 P
KBAM  44.200   1.0 P
CHMN  45.500   1.0 P
KSHB  47.800   1.0 P
# 2021 11 17 03 49 56.00  27.527  56.170  20.2 0.00 0.00 0.00  0.2    100151
BNDS   3.800   1.0 P
BNB    7.500   1.0 P
BNB   12.700   1.0 S
MZN1  26.500   1.0 P
CHMN  42.800   1.0 P
KHGB  46.400   1.0 P
# 2021 11 17 08 55 11.10  27.600  56.201  13.9 0.00 0.00 0.00  0.5    100152
BNDS   4.400   1.0 P
BNB    7.500   1.0 P
MZN1  27.200   1.0 P
KBAM  42.300   1.0 P
CHMN  42.800   1.0 P
UOSS  44.600   1.0 P
KSHB  46.800   1.0 P
MZN1  47.800   1.0 S
GHIR  46.960   1.0 P
KRBR  35.830   0.0 P
# 2021 11 17 10 53 09.20  27.524  56.114  10.0 0.00 0.00 0.00  0.8    100153
BNB    6.700   1.0 P
BNB    8.700   1.0 P
MZN1  26.300   1.0 P
CHMN  45.700   1.0 P
# 2021 11 17 12 01 17.10  27.563  56.207   7.8 0.00 0.00 0.00  0.2    100154
BNDS   3.700   1.0 P
BNB    6.600   1.0 P
MZN1  28.900   1.0 P
KBAM  43.700   1.0 P
CHMN  44.100   1.0 P
MZN1  51.100   1.0 S
GHIR  48.180   1.0 P
KRBR  38.190   0.0 P
JSSH  35.830   1.0 P
# 2021 11 17 13 42 22.90  27.580  56.119  19.7 0.00 0.00 0.00  0.4    100155
BNDS   4.900   1.0 P
BNB    8.400   1.0 P
MZN1  26.400   1.0 P
JASK  38.600   1.0 P
KBAM  42.500   1.0 P
CHMN  43.200   1.0 P
UOSS  44.100   1.0 P
MZN1  45.400   1.0 S
# 2021 11 17 16 41 00.40  27.649  56.153   6.0 0.00 0.00 0.00  0.4    100156
BNDS   6.100   1.0 P
BNB    9.200   1.0 P
BNB   14.700   1.0 S
JASK  41.900   1.0 P
CHMN  44.400   1.0 P
KBAM  44.900   1.0 P
KHGB  47.400   1.0 P
# 2021 11 17 18 37 18.70  27.561  56.223  17.2 0.00 0.00 0.00  0.5    100157
BNDS   4.600   1.0 P
BNB    6.200   1.0 P
BNB   11.600   1.0 S
MZN1  27.900   1.0 P
KBAM  42.500   1.0 P
CHMN  43.300   1.0 P
UOSS  43.800   1.0 P
KSHB  46.900   1.0 P
MZN1  49.200   1.0 S
GHIR  47.470   1.0 P
KRBR  37.340   0.0 P
LMD1  45.560   1.0 P
JSSH  35.760   1.0 P
# 2021 11 17 19 29 37.70  27.527  56.167  14.0 0.00 0.00 0.00  0.3    100158
BNDS   3.800   1.0 P
BNB    7.000   1.0 P
MZN1  27.000   1.0 P
JASK  38.500   1.0 P
KBAM  43.200   1.0 P
UOSS  43.500   1.0 P
CHMN  44.100   1.0 P
KHGB  47.100   1.0 P
MZN1  47.900   1.0 S
GHIR  47.010   1.0 P
KRBR  38.100   0.0 P
JSSH  35.230   1.0 P
# 2021 11 17 20 46 37.00  27.599  56.137  20.0 0.00 0.00 0.00  0.4    100159
BNDS   5.200   1.0 P
BNB    7.700   1.0 P
BNB   15.100   1.0 S
MZN1  25.800   1.0 P
KBAM  41.900   1.0 P
UOSS  43.300   1.0 P
KHGB  45.200   1.0 P
# 2021 11 17 21 08 35.60  27.517  56.195  15.8 0.00 0.00 0.00  0.3    100160
BNDS   4.100   1.0 P
BNB    6.200   1.0 P
MZN1  27.600   1.0 P
KBAM  43.100   1.0 P
CHMN  43.700   1.0 P
KHGB  46.800   1.0 P
MZN1  48.500   1.0 S
GHIR  49.450   1.0 P
JSSH  36.160   1.0 P
KRBR  38.370   0.0 P
LMD1  45.030   1.0 P
# 2021 11 17 21 31 58.60  27.581  56.141  17.2 0.00 0.00 0.00  0.4    100161
BNDS   4.600   1.0 P
BNB    7.500   1.0 P
BNB   14.100   1.0 S
MZN1  26.800   1.0 P
KBAM  42.700   1.0 P
CHMN  43.400   1.0 P
UOSS  43.900   1.0 P
KHGB  45.800   1.0 P
GHIR  48.620   1.0 P
JSSH  34.330   1.0 P
KRBR  35.780   0.0 P
LMD1  44.560   1.0 P
# 2021 11 17 23 20 26.10  27.545  56.219  15.3 0.00 0.00 0.00  0.4    100162
BNDS   4.100   1.0 P
BNB    6.000   1.0 P
BNB   11.500   1.0 S
MZN1  28.000   1.0 P
JASK  38.200   1.0 P
KBAM  42.300   1.0 P
CHMN  43.300   1.0 P
UOSS  43.800   1.0 P
KHGB  46.600   1.0 P
KSHB  47.400   1.0 P
GHIR  49.670   1.0 P
KRBR  37.040   0.0 P
JSSH  36.270   1.0 P
# 2021 11 17 23 53 46.80  27.578  56.187  13.0 0.00 0.00 0.00  0.4    100163
BNDS   4.300   1.0 P
BNB    6.600   1.0 P
MZN1  27.200   1.0 P
JASK  39.500   1.0 P
KBAM  43.000   1.0 P
CHMN  43.300   1.0 P
UOSS  43.900   1.0 P
KSHB  46.600   1.0 P
KHGB  46.700   1.0 P
GHIR  48.140   1.0 P
JSSH  36.020   1.0 P
KRBR  38.450   0.0 P
LMD1  45.440   1.0 P
# 2021 11 18 01 50 48.10  27.601  56.019  11.7 0.00 0.00 0.00  0.3    100164
BNB    9.500   1.0 P
BNB   17.500   1.0 S
MZN1  25.600   1.0 P
CHMN  43.900   1.0 P
KBAM  43.900   1.0 P
KRBR  38.190   1.0 P
BNDS   3.570   1.0 P
JSSH  35.950   1.0 P
# 2021 11 18 02 18 15.30  27.516  56.274  14.1 0.00 0.00 0.00  0.3    100165
BNDS   4.200   1.0 P
BNB    5.200   1.0 P
BNB    9.500   1.0 S
MZN1  28.900   1.0 P
JASK  37.500   1.0 P
KBAM  42.500   1.0 P
CHMN  43.400   1.0 P
KSHB  47.900   1.0 P
GHIR  49.000   1.0 P
KRBR  37.780   0.0 P
JSSH  34.190   1.0 P
# 2021 11 18 02 30 59.90  27.660  56.133  10.0 0.00 0.00 0.00  0.3    100166
BNB    8.400   1.0 P
MZN1  26.300   1.0 P
KBAM  42.700   1.0 P
CHMN  43.600   1.0 P
# 2021 11 18 04 30 34.50  27.543  56.252  10.0 0.00 0.00 0.00  0.4    100167
BNDS   4.200   1.0 P
BNB    5.200   1.0 P
BNB   10.200   1.0 S
MZN1  28.700   1.0 P
KBAM  43.500   1.0 P
CHMN  43.800   1.0 P
# 2021 11 18 04 57 11.50  27.683  56.200  10.0 0.00 0.00 0.00  0.3    100168
BNDS   5.800   1.0 P
BNB    8.100   1.0 P
MZN1  27.600   1.0 P
KBAM  42.200   1.0 P
CHMN  42.700   1.0 P
KHGB  45.100   1.0 P
