# 2006 01 01 11 28 46.600000 35.552 53.246  10.0  1.7 0.0 0.0 0.0         1
VRN  19.360 1.00 Pg
SFB  30.140 1.00 Pg
RAZ  32.020 0.00 Pg
MHD  10.900 1.00 Pg
MHD  18.960 1.00 Sg
# 2006 01 03 16 47 09.200000 36.138 53.215  13.0  1.3 0.0 0.0 0.0         9
GLO  12.240 1.00 Pg
KIA   7.700 1.00 Pg
LAS  15.010 1.00 Pg
SHM   7.200 1.00 Pg
ANJ  16.870 1.00 Pg
SHM  13.000 1.00 Sg
# 2006 01 03 22 49 19.800000 34.985 51.539  10.0  2.4 0.0 0.0 0.0        10
QOM  -1.160 0.00 Pg
RAZ  24.670 1.00 Pg
VRN   2.880 1.00 Pg
ANJ  34.330 1.00 Pn
FIR  20.540 1.00 Pg
GLO  39.530 1.00 Pn
KIA  35.860 1.00 Pn
LAS  21.750 1.00 Pg
MHD  11.690 0.00 Pg
PRN  25.410 1.00 Pg
SHM  29.770 1.00 Pg
# 2006 01 05 10 46 52.600000 35.560 53.232  15.2  1.5 0.0 0.0 0.0        11
SHM   5.830 1.00 Pg
LAS   6.340 1.00 Pg
ANJ  11.230 1.00 Pg
LAS  11.040 1.00 Sg
# 2006 01 05 22 19 17.200000 35.166 53.668  12.3  1.3 0.0 0.0 0.0        12
ANJ   7.500 1.00 Pg
LAS  12.150 1.00 Pg
SHM  13.810 1.00 Pg
ANJ  13.060 1.00 Sg
# 2006 01 06 11 19 40.800000 36.196 52.748   4.0  1.9 0.0 0.0 0.0        13
AFJ  19.290 1.00 Pg
ANJ  23.560 1.00 Pg
FIR  11.100 1.00 Pg
GLO  18.910 1.00 Pg
KIA  14.580 1.00 Pg
PRN   8.170 1.00 Pg
SHM  11.420 1.00 Pg
VRN  27.360 1.00 Pg
PRN  15.970 1.00 Sg
# 2006 01 06 13 02 54.200000 35.987 53.441  14.2  2.3 0.0 0.0 0.0        14
ANJ  11.890 1.00 Pg
FIR  11.240 0.00 Pg
LAS  13.020 1.00 Pg
SHM   4.370 1.00 Pg
VRN  29.480 1.00 Pg
SHM   8.270 1.00 Sg
FIR  20.410 1.00 Sg
ANJ  20.390 1.00 Sg
GLO  11.470 1.00 Pg
KIA   5.490 1.00 Pg
PRN  16.490 0.00 Pg
LAS  23.060 1.00 Sg
# 2006 01 06 21 41 18.200000 35.487 53.740  11.8  1.1 0.0 0.0 0.0        15
ANJ   3.270 1.00 Pg
SHM   9.590 1.00 Pg
ANJ   5.690 1.00 Sg
SHM  15.210 1.00 Sg
LAS  20.490 1.00 Sg
# 2006 01 06 22 15 41.000000 35.863 53.047  10.0  1.5 0.0 0.0 0.0        16
GLO  17.570 1.00 Pg
KIA  11.930 1.00 Pg
PRN  14.510 1.00 Pg
PRN  24.130 1.00 Sg
KIA  19.810 1.00 Sg
# 2006 01 07 08 50 06.000000 35.532 53.220  10.0  1.4 0.0 0.0 0.0        17
ANJ  11.280 1.00 Pg
LAS   5.690 1.00 Pg
SHM   5.970 1.00 Pg
SHM  10.630 1.00 Sg
# 2006 01 08 09 11 57.500000 35.562 53.277  10.0  1.0 0.0 0.0 0.0        18
ANJ  10.500 1.00 Pg
LAS   6.420 1.00 Pg
SHM   5.390 1.00 Pg
LAS  11.660 1.00 Sg
# 2006 01 09 12 00 14.200000 36.180 52.695  10.0  1.7 0.0 0.0 0.0        19
ANJ  23.800 1.00 Pg
GLO  18.510 1.00 Pg
PRN   7.530 1.00 Pg
SHM  11.390 1.00 Pg
PRN  14.730 1.00 Sg
SHM  20.370 1.00 Sg
# 2006 01 09 20 04 49.600000 35.244 51.587  10.0  1.5 0.0 0.0 0.0        20
VRN   5.600 1.00 Pg
VRN  11.290 1.00 Sg
RAZ  26.220 1.00 Pg
QOM   6.330 0.00 Pg
FIR  20.150 1.00 Pg
AFJ  12.270 1.00 Pg
# 2006 01 10 03 39 17.100000 35.577 53.693   5.5  2.6 0.0 0.0 0.0        21
VRN  32.070 1.00 Pg
SHM   8.750 1.00 Pg
QOM  41.740 0.00 Pn
SHM  14.290 1.00 Sg
PRN  25.690 1.00 Pg
LAS  13.620 1.00 Pg
GLO  19.360 1.00 Pg
FIR  15.160 1.00 Pg
ANJ   4.610 1.00 Pg
ANJ   8.110 1.00 Sg
# 2006 01 10 10 28 53.900000 36.268 53.919  15.9  1.6 0.0 0.0 0.0        22
ANJ  14.760 1.00 Pg
ANJ  25.300 1.00 Sg
SHM  12.530 1.00 Pg
SHM  21.970 1.00 Sg
LAS  37.070 1.00 Sg
# 2006 01 10 12 41 18.400000 35.136 50.682  22.4  1.5 0.0 0.0 0.0        23
VRN  16.630 1.00 Pg
RAZ  13.330 1.00 Pg
QOM   2.050 0.00 Pg
MHD  11.130 1.00 Pg
AFJ  23.130 0.00 Pg
FIR  31.040 1.00 Pg
RAZ  23.540 1.00 Sg
# 2006 01 13 00 18 24.400000 35.690 53.291   6.4  3.2 0.0 0.0 0.0        24
ANJ  11.430 1.00 Pg
BAF  71.290 1.00 Pn
CHK  58.100 1.00 Pn
EMG  74.080 1.00 Pn
FIR   9.550 1.00 Pg
GAR  56.920 1.00 Pn
GLO  18.210 1.00 Pg
KLH  46.850 1.00 Pn
KOO  89.640 1.00 Pn
KRD  80.260 1.00 Pn
MEH  70.100 1.00 Pn
MHD  40.230 0.00 Pn
MYA  85.560 1.00 Pn
RAZ  47.020 1.00 Pn
SFR  63.010 0.00 Pn
SHM   2.930 1.00 Pg
SHV  64.780 1.00 Pn
TEG  82.560 1.00 Pn
ZEF  48.320 1.00 Pn
SHM   5.770 1.00 Sg
ASAO 49.130 1.00 Pn
NASN 49.400 1.00 Pn
DAMV 21.310 1.00 Pg
THKV 37.650 0.00 Pn
# 2006 01 14 08 46 51.600000 35.614 51.512  10.0  1.6 0.0 0.0 0.0        25
AFJ   6.200 1.00 Pg
FIR  19.120 1.00 Pg
RAZ  28.040 0.50 Pg
VRN  12.390 1.00 Pg
GLO  39.530 0.00 Pn
AFJ  11.960 1.00 Sg
VRN  21.810 1.00 Sg
# 2006 01 14 14 46 29.400000 35.738 53.315  10.6  2.2 0.0 0.0 0.0        26
ANJ  11.030 1.00 Pg
LAS   9.230 1.00 Pg
SHM   2.830 1.00 Pg
SHM   4.900 1.00 Sg
# 2006 01 14 14 47 04.100000 35.738 53.324   9.3  1.9 0.0 0.0 0.0        27
ANJ  10.860 1.00 Pg
LAS   9.320 1.00 Pg
SHM   2.600 1.00 Pg
SHM   5.070 1.00 Sg
LAS  15.700 1.00 Sg
# 2006 01 14 21 06 44.700000 36.515 50.024   9.1  3.0 0.0 0.0 0.0        28
AFJ  28.970 1.00 Pg
FIR  44.220 0.50 Pn
MHD  18.790 1.00 Pg
RAZ  23.090 1.00 Pg
SHB  61.890 1.00 Pn
MRD  65.300 1.00 Pn
MHD  35.690 1.00 Sg
ASAO 35.320 1.00 Pn
GRMI 38.530 0.00 Pn
CHTH 20.630 1.00 Pg
DAMV 33.370 1.00 Pn
THKV 17.880 1.00 Pg
# 2006 01 15 09 06 33.700000 36.683 52.032  10.0  2.0 0.0 0.0 0.0        29
SHM  25.580 1.00 Pg
FIR  23.490 1.00 Pg
AFJ  16.950 1.00 Pg
VRN  33.220 0.00 Pg
AFJ  29.450 1.00 Sg
FIR  39.720 1.00 Sg
# 2006 01 15 09 17 43.100000 35.492 53.104   8.0  1.5 0.0 0.0 0.0        30
ANJ  12.830 1.00 Pg
FIR   6.570 1.00 Pg
LAS   3.610 1.00 Pg
SHM   7.270 1.00 Pg
VRN  23.160 1.00 Pg
LAS   6.950 1.00 Sg
AFJ  22.620 1.00 Pg
# 2006 01 16 12 26 37.500000 35.960 52.691  18.0  1.7 0.0 0.0 0.0        31
SHM  10.720 1.00 Pg
FIR   6.470 1.00 Pg
ANJ  21.070 1.00 Pg
FIR  12.210 1.00 Sg
SHM  15.800 1.00 Sg
# 2006 01 16 23 16 22.400000 36.273 53.348  10.8  1.4 0.0 0.0 0.0        32
SHM   9.030 1.00 Pg
FIR  14.050 1.00 Pg
ANJ  16.850 1.00 Pg
ANJ  29.110 1.00 Sg
FIR  25.230 1.00 Sg
SHM  14.790 1.00 Sg
# 2006 01 17 09 28 06.200000 35.854 52.814   8.0  1.4 0.0 0.0 0.0        33
ANJ  18.450 1.00 Pg
FIR   4.630 1.00 Pg
GLO  22.610 0.00 Pg
PRN  11.800 1.00 Pg
SHM   8.120 1.00 Pg
FIR   9.230 1.00 Sg
LAS   9.860 1.00 Pg
SHM  14.660 1.00 Sg
KIA  15.190 1.00 Pg
# 2006 01 17 10 25 30.800000 35.726 53.626  10.0  0.9 0.0 0.0 0.0        34
ANJ   7.260 1.00 Pg
LAS  12.590 1.00 Pg
ANJ  12.500 1.00 Sg
SHM   6.100 1.00 Pg
# 2006 01 18 08 56 46.200000 35.754 51.531  10.0  1.8 0.0 0.0 0.0        35
FIR  17.570 1.00 Pg
ANJ  33.610 1.00 Pn
SHM  26.090 1.00 Pg
FIR  31.410 1.00 Sg
# 2006 01 22 08 48 03.200000 35.553 53.217  10.0  1.4 0.0 0.0 0.0        36
ANJ  11.370 1.00 Pg
LAS   5.830 1.00 Pg
SHM   5.660 1.00 Pg
SHM  10.760 1.00 Sg
LAS  10.790 1.00 Sg
# 2006 01 22 08 56 09.600000 35.536 53.209  10.0  1.4 0.0 0.0 0.0        37
SHM   5.930 1.00 Pg
LAS   5.560 1.00 Pg
ANJ  11.400 1.00 Pg
SHM  11.010 1.00 Sg
# 2006 01 22 11 24 35.700000 36.162 52.714  10.0  1.7 0.0 0.0 0.0        38
SHM  11.440 1.00 Pg
PRN   7.830 1.00 Pg
GLO  18.170 1.00 Pg
FIR  10.530 1.00 Pg
ANJ  22.600 1.00 Pg
PRN  15.290 1.00 Sg
GLO  35.250 1.00 Sg
# 2006 01 22 13 53 41.000000 35.287 52.857   5.4  1.5 0.0 0.0 0.0        39
ANJ  18.330 1.00 Pg
LAS   3.010 1.00 Pg
LAS   5.270 1.00 Sg
SHM  13.110 1.00 Pg
# 2006 01 22 21 01 55.400000 36.641 50.737  26.4  2.5 0.0 0.0 0.0        40
ANJ  45.860 0.00 Pn
DHR  59.930 1.00 Pn
FIR  30.860 1.00 Pn
GLO  38.330 1.00 Pn
KIA  37.840 1.00 Pn
LAS  34.540 1.00 Pn
MHD   7.120 0.00 Pg
PIR  58.320 1.00 Pn
PRN  19.760 0.00 Pg
RAZ  12.280 0.00 Pg
SHM  35.040 1.00 Pn
VRN  25.530 0.00 Pn
ZEF  58.390 1.00 Pn
PRN  40.940 1.00 Sg
# 2006 01 22 23 04 22.700000 36.369 51.903  21.6  2.0 0.0 0.0 0.0        41
VRN  25.740 1.00 Pg
SHM  22.890 1.00 Pg
RAZ  37.850 0.00 Pn
PRN   6.920 1.00 Pg
MHD  22.340 1.00 Pg
KIA  27.210 1.00 Pg
GLO  28.990 1.00 Pg
FIR  18.840 1.00 Pg
ANJ  32.690 0.50 Pn
PRN  13.760 1.00 Sg
# 2006 01 23 00 02 45.500000 35.329 53.979  11.1  1.3 0.0 0.0 0.0        42
SHM  14.680 1.00 Pg
PRN  30.700 1.00 Pg
LAS  16.630 1.00 Pg
KIA  17.780 1.00 Pg
GLO  23.080 1.00 Pg
ANJ   3.580 1.00 Pg
ANJ   7.260 1.00 Sg
# 2006 01 25 14 55 49.100000 35.761 53.115  11.9  1.7 0.0 0.0 0.0        43
SHM   3.950 1.00 Pg
PRN  15.770 1.00 Pg
LAS   8.210 1.00 Pg
KIA  13.700 1.00 Pg
GLO  19.810 0.50 Pg
ANJ  13.820 1.00 Pg
SHM   8.250 1.00 Sg
# 2006 01 25 19 57 14.400000 35.448 52.726  17.7  2.0 0.0 0.0 0.0        44
SHM  11.750 1.00 Pg
PRN  16.650 1.00 Pg
LAS   5.310 1.00 Pg
KLH  39.390 1.00 Pn
FIR   5.300 1.00 Pg
ANJ  17.870 1.00 Pg
GLO  26.110 1.00 Pg
KIA  23.390 0.00 Pg
ANJ  32.280 1.00 Sg
# 2006 01 28 09 22 50.000000 35.562 51.705  12.5  1.9 0.0 0.0 0.0        45
ANJ  33.090 1.00 Pg
FIR  16.200 1.00 Pg
RAZ  27.210 1.00 Pg
SHM  25.000 1.00 Pg
VRN  11.030 1.00 Pg
FIR  30.320 1.00 Sg
# 2006 01 28 13 55 36.800000 35.245 51.504  14.2  2.3 0.0 0.0 0.0        46
SHM  29.570 1.00 Pg
LAS  22.310 1.00 Pg
ANJ  35.300 1.00 Pn
SHM  50.040 1.00 Sg
# 2006 01 28 20 13 32.900000 35.491 53.870  18.0  1.6 0.0 0.0 0.0        47
FIR  17.120 1.00 Pg
FIR  29.490 1.00 Sg
SHM  10.290 1.00 Pg
SHM  18.540 1.00 Sg
# 2006 01 29 01 41 23.500000 35.840 52.929   2.8  1.6 0.0 0.0 0.0        48
ANJ  17.540 1.00 Pg
LAS   9.350 1.00 Pg
SHM   6.290 1.00 Pg
SHM  10.990 1.00 Sg
LAS  16.230 1.00 Sg
# 2006 01 29 02 05 09.300000 34.966 53.389  17.8  0.6 0.0 0.0 0.0        49
ANJ  12.290 1.00 Pg
LAS  10.420 1.00 Pg
VRN  24.240 1.00 Pg
ANJ  21.340 1.00 Sg
LAS  17.460 1.00 Sg
FIR  16.230 1.00 Pg
FIR  27.470 1.00 Sg
# 2006 01 29 03 21 52.800000 35.362 51.331  12.0  1.7 0.0 0.0 0.0        50
VRN   9.570 1.00 Pg
FIR  22.390 1.00 Pg
LAS  24.830 0.50 Pg
SHM  31.380 1.00 Pg
VRN  16.670 1.00 Sg
# 2006 01 29 18 59 42.700000 36.146 52.544  10.0  2.0 0.0 0.0 0.0        51
ANJ  25.190 1.00 Pg
FIR  10.480 1.00 Pg
GLO  20.590 1.00 Pg
KIA  17.440 1.00 Pg
LAS  16.270 1.00 Pg
RAZ  39.850 1.00 Pn
SHM  13.720 1.00 Pg
FIR  20.300 1.00 Sg
SHM  25.400 1.00 Sg
# 2006 01 30 09 56 16.500000 35.540 53.186  10.0  1.0 0.0 0.0 0.0        52
SHM   5.980 1.00 Pg
SHM  10.820 1.00 Sg
LAS   5.300 1.00 Pg
ANJ  11.730 1.00 Pg
LAS   9.420 1.00 Sg
# 2006 01 31 21 21 44.900000 35.882 52.986  18.0  0.7 0.0 0.0 0.0        53
SHM   5.630 1.00 Pg
LAS  10.380 1.00 Pg
SHM   8.330 1.00 Sg
KIA  11.980 1.00 Pg
FIR   5.110 1.00 Pg
KIA  17.460 0.00 Sg
FIR  17.390 0.00 Sg
# 2006 02 01 17 20 08.000000 36.124 53.548  35.2  1.3 0.0 0.0 0.0        54
SHM   9.070 1.00 Pg
PRN  19.950 1.00 Pg
KIA   3.060 0.00 Pg
GLO   9.810 1.00 Pg
SHM  15.420 1.00 Sg
# 2006 02 04 23 39 16.000000 35.666 52.408  25.9  1.5 0.0 0.0 0.0        55
PRN  11.670 1.00 Pg
SHM  23.810 1.00 Sg
LAS  18.280 1.00 Sg
GLO  26.070 1.00 Pg
LAS  10.360 1.00 Pg
PRN  19.810 1.00 Sg
ANJ  22.470 1.00 Pg
ANJ  39.920 1.00 Sg
# 2006 02 06 00 31 27.900000 35.417 52.485  18.0  1.5 0.0 0.0 0.0        56
ANJ  21.240 1.00 Pg
KIA  23.220 1.00 Pg
LAS   7.760 1.00 Pg
PRN  16.060 1.00 Pg
SHM  14.660 1.00 Pg
SHM  25.100 1.00 Sg
PRN  27.940 0.00 Sg
ANJ  37.460 1.00 Sg
VRN  13.360 0.00 Pg
MHD  26.990 0.00 Pg
MHD  47.250 1.00 Sg
AFJ  13.370 0.00 Pg
AFJ  25.010 1.00 Sg
VRN  23.940 1.00 Sg
FIR   6.180 1.00 Pg
# 2006 02 06 11 09 38.500000 36.455 52.007  12.0  2.7 0.0 0.0 0.0        57
AFJ  12.510 1.00 Pg
ANJ  34.210 1.00 Pn
FIR  18.800 1.00 Pg
GLO  27.530 1.00 Pg
KIA  26.010 1.00 Pg
LAS  24.740 1.00 Pg
MHD  26.200 1.00 Pg
PRN   6.320 1.00 Pg
SHM  22.970 1.00 Pg
VRN  27.030 1.00 Pg
PRN  11.540 1.00 Sg
AFJ  21.750 1.00 Sg
# 2006 02 06 12 42 52.100000 35.315 53.128  33.7  0.8 0.0 0.0 0.0        58
SHM  10.780 1.00 Pg
LAS   4.630 1.00 Pg
FIR  10.160 1.00 Pg
LAS  11.590 1.00 Sg
SHM  17.840 1.00 Sg
FIR  16.700 1.00 Sg
# 2006 02 07 08 56 44.300000 35.536 53.215  13.1  1.5 0.0 0.0 0.0        59
ANJ  10.550 1.00 Pg
VRN  24.430 1.00 Pg
SHM   4.740 0.00 Pg
LAS   5.250 1.00 Pg
FIR   7.290 1.00 Pg
SHM   9.500 1.00 Sg
# 2006 02 07 10 57 25.300000 36.318 51.670   8.0  1.7 0.0 0.0 0.0        60
AFJ   9.470 1.00 Pg
VRN  25.570 1.00 Pg
MHD  19.840 1.00 Pg
FIR  21.420 1.00 Pg
AFJ  16.450 1.00 Sg
# 2006 02 09 16 20 39.700000 35.409 50.995  10.0  2.5 0.0 0.0 0.0        61
VRN  14.140 1.00 Pg
RAZ  21.150 0.00 Pg
MHD   8.100 1.00 Pg
LAS  29.500 1.00 Pg
MHD  13.560 1.00 Sg
SHM  35.530 0.50 Pn
RAZ  32.770 0.00 Sg
LAS  52.330 0.00 Sg
# 2006 02 09 16 22 30.300000 35.359 50.953   9.0  1.7 0.0 0.0 0.0        62
LAS  28.880 1.00 Pg
MHD   7.290 1.00 Pg
MHD  12.730 1.00 Sg
PRN  24.680 1.00 Pg
PRN  42.940 1.00 Sg
RAZ  20.410 0.00 Pg
RAZ  32.050 0.00 Sg
VRN  13.600 1.00 Pg
VRN  22.880 1.00 Sg
# 2006 02 10 19 53 10.200000 36.069 51.657  21.4  2.4 0.0 0.0 0.0        63
VRN  19.150 1.00 Pg
SHM  24.880 1.00 Pg
RAZ  26.890 1.00 Pg
PRN   9.700 1.00 Pg
KIA  27.650 0.50 Pg
FIR  19.540 1.00 Pg
ANJ  34.570 0.00 Pn
MHD   5.670 0.00 Pg
GLO  28.570 1.00 Pn
# 2006 02 11 13 31 16.600000 35.981 51.705   2.5  2.1 0.0 0.0 0.0        64
AFJ   3.040 1.00 Pg
AFJ   5.140 1.00 Sg
ANJ  34.970 1.00 Pn
FIR  17.960 1.00 Pg
LAS  23.650 1.00 Pg
MHD  17.650 1.00 Pg
MHD  29.610 1.00 Sg
RAZ  41.850 0.00 Pg
SHM  25.330 1.00 Pg
VRN  19.240 1.00 Pg
# 2006 02 11 15 33 20.100000 36.563 50.165   3.1  2.5 0.0 0.0 0.0        65
AFJ  25.810 1.00 Pg
FIR  39.970 0.00 Pn
MHD  16.730 1.00 Pg
PRN  30.460 1.00 Pg
VRN  35.280 1.00 Pn
MHD  30.370 1.00 Sg
AFJ  44.890 1.00 Sg
# 2006 02 12 12 29 36.700000 35.200 52.947  12.8  1.1 0.0 0.0 0.0        66
FIR   8.290 1.00 Pg
FIR  14.780 1.00 Sg
LAS   3.700 1.00 Pg
LAS   7.320 1.00 Sg
SHM  13.180 1.00 Pg
SHM  21.770 1.00 Sg
VRN  18.330 1.00 Pg
VRN  32.170 1.00 Sg
# 2006 02 12 19 54 28.100000 34.684 53.741   2.5  3.2 0.0 0.0 0.0        67
AFJ  34.980 1.00 Pn
ANJ  14.030 1.00 Pg
ANJ  24.730 1.00 Sg
BAF  53.990 1.00 Pn
CHK  41.470 1.00 Pn
FIR  22.460 1.00 Pg
FIR  38.940 1.00 Sg
GAR  44.880 1.00 Pn
GLO  32.410 1.00 Pn
KIA  26.490 1.00 Pg
KLH  37.530 1.00 Pn
LAS  17.600 1.00 Pg
LAS  28.900 1.00 Sg
MEH  53.150 1.00 Pn
MHD  45.010 1.00 Pn
PIR  50.390 1.00 Pn
PRN  33.930 1.00 Pn
RAZ  58.900 0.00 Pn
SAD  43.360 0.50 Pn
SHM  21.520 1.00 Pg
SHM  36.800 1.00 Sg
VRN  29.830 1.00 Pg
ZEF  36.210 1.00 Pn
# 2006 02 13 00 52 40.600000 36.096 53.555  16.5  1.1 0.0 0.0 0.0        68
SHM   7.690 1.00 Pg
FIR  15.640 1.00 Pg
GLO   9.380 1.00 Pg
KIA   4.430 1.00 Pg
KIA   7.930 1.00 Sg
ANJ  13.610 1.00 Pg
SHM  13.170 1.00 Sg
# 2006 02 13 13 47 58.000000 35.380 52.936  10.0  1.7 0.0 0.0 0.0        69
SHM   9.400 1.00 Pg
QOM  28.570 1.00 Pg
LAS  -1.270 0.00 Pg
GLO  25.230 1.00 Pg
FIR   5.240 1.00 Pg
ANJ  14.720 1.00 Pg
AFJ  20.730 0.00 Pg
PRN  18.610 1.00 Pg
KIA  22.980 0.00 Pg
FIR  10.120 1.00 Sg
# 2006 02 13 14 36 19.400000 35.383 52.964   5.9  1.7 0.0 0.0 0.0        70
VRN  19.680 1.00 Pg
QOM  29.260 1.00 Pg
FIR   5.070 1.00 Pg
AFJ  20.470 1.00 Pg
RAZ  40.900 1.00 Pn
ANJ  14.500 1.00 Pg
LAS  -1.350 0.00 Pg
SHM   8.510 1.00 Pg
AFJ  35.250 1.00 Sg
FIR  10.130 1.00 Sg
SHM  15.690 1.00 Sg
VRN  33.580 1.00 Sg
MHD  32.990 1.00 Pn
# 2006 02 13 17 56 48.200000 35.259 53.242  18.0  0.9 0.0 0.0 0.0        71
SHM  10.750 1.00 Pg
LAS   5.860 1.00 Pg
ANJ  11.350 1.00 Pg
LAS   9.160 1.00 Sg
ANJ  18.520 1.00 Sg
SHM  17.930 1.00 Sg
# 2006 02 13 19 47 41.700000 35.363 52.528  11.0  2.6 0.0 0.0 0.0        72
VRN  13.910 1.00 Pg
SHM  13.720 1.00 Pg
RAZ  45.830 0.00 Pn
QOM  23.440 1.00 Pg
PRN  16.180 1.00 Pg
LAS   6.500 1.00 Pg
KIA  22.410 0.00 Pg
GLO  27.400 1.00 Pg
FIR   5.680 0.00 Pg
ANJ  20.240 1.00 Pg
AFJ  15.370 0.00 Pg
SHM  24.360 1.00 Sg
QOM  40.660 1.00 Sg
# 2006 02 14 01 31 28.800000 35.635 51.901   4.0  1.9 0.0 0.0 0.0        73
VRN  12.820 1.00 Pg
SHM  23.830 0.50 Pg
RAZ  30.750 1.00 Pg
QOM  20.500 1.00 Pg
MHD  19.720 1.00 Pg
LAS  18.010 1.00 Pg
FIR  13.380 1.00 Pg
ANJ  31.840 0.50 Pg
VRN  22.040 1.00 Sg
# 2006 02 15 12 04 15.200000 36.410 53.927   2.0  1.4 0.0 0.0 0.0        74
ANJ  17.480 1.00 Pg
ANJ  29.230 1.00 Sg
GLO   1.830 1.00 Pg
GLO   3.690 1.00 Sg
KIA   4.450 1.00 Pg
KIA   8.430 1.00 Sg
SHM  14.470 1.00 Pg
SHM  24.810 1.00 Sg
# 2006 02 15 12 07 34.000000 35.544 53.261   8.4  1.2 0.0 0.0 0.0        75
ANJ   9.370 1.00 Pg
ANJ  17.470 1.00 Sg
FIR   8.000 1.00 Pg
FIR  13.220 1.00 Sg
SHM   4.480 1.00 Pg
SHM   9.010 1.00 Sg
VRN  25.550 1.00 Pg
# 2006 02 15 19 23 06.400000 35.408 50.389   5.0  2.0 0.0 0.0 0.0        76
MHD   5.570 1.00 Pg
MHD  11.930 1.00 Sg
PRN  31.480 1.00 Pg
RAZ   6.980 1.00 Pg
RAZ  10.780 1.00 Sg
VRN  22.630 1.00 Pg
# 2006 02 16 13 13 49.900000 35.812 51.614   0.0  1.9 0.0 0.0 0.0        77
RAZ  27.520 1.00 Pg
QOM  22.690 1.00 Pg
MHD  14.070 1.00 Pg
PRN  11.690 1.00 Pg
MHD  23.850 1.00 Sg
# 2006 02 16 14 21 03.700000 35.343 50.272  12.4  2.0 0.0 0.0 0.0        78
VRN  22.590 1.00 Pg
RAZ   5.610 1.00 Pg
QOM  14.820 1.00 Pg
VRN  38.980 1.00 Sg
MHD  15.120 1.00 Sg
QOM  25.980 1.00 Sg
MHD   8.720 1.00 Pg
RAZ   9.690 1.00 Sg
# 2006 02 17 17 08 48.100000 35.731 52.247   2.3  3.0 0.0 0.0 0.0        79
VRN  15.440 1.00 Pg
QOM  23.230 1.00 Pg
FIR   7.430 1.00 Pg
MHD  23.120 1.00 Pg
FIR  13.210 1.00 Sg
ANJ  25.390 1.00 Pg
SHM  15.720 1.00 Pg
LAS  12.380 1.00 Pg
KIA  23.000 1.00 Pg
PRN   9.430 1.00 Pg
GLO  28.310 1.00 Pg
RAZ  43.700 0.00 Pn
VRN  25.580 1.00 Sg
QOM  40.090 1.00 Sg
MHD  39.010 1.00 Sg
# 2006 02 18 18 01 13.900000 34.662 52.219  35.4  1.8 0.0 0.0 0.0        80
FIR  20.260 1.00 Pg
LAS  18.380 0.00 Pg
QOM  18.120 1.00 Pg
VRN  10.730 1.00 Pg
SHM  26.480 1.00 Pg
SHM  45.920 1.00 Sg
RAZ  48.000 0.00 Pn
QOM  31.920 1.00 Sg
LAS  31.050 1.00 Sg
FIR  34.900 1.00 Sg
ANJ  29.510 1.00 Pg
ANJ  51.120 1.00 Sg
