DMV  21.230 1.00 Pg
# 2011 07 03 19 29 03.900000 35.874 53.379  20.9  1.2 0.0 0.0 0.0       580
ANJ  11.600 1.00 Pg
FIR  10.910 1.00 Pg
DMV  20.340 1.00 Pg
SHM   4.660 1.00 Pg
SHM   7.000 1.00 Sg
LAS  10.950 1.00 Pg
FIR  19.190 1.00 Sg
# 2011 07 03 19 29 47.500000 35.811 53.387  16.1  2.0 0.0 0.0 0.0       581
ANJ  10.550 1.00 Pg
DMV  20.540 1.00 Pg
FIR   9.850 1.00 Pg
LAS  10.080 1.00 Pg
SHM   3.570 1.00 Pg
SHM   5.730 1.00 Sg
FIR  18.150 1.00 Sg
# 2011 07 03 19 31 37.500000 35.821 53.371  16.3  1.8 0.0 0.0 0.0       582
ANJ  10.440 1.00 Pg
DMV  20.650 1.00 Pg
FIR   9.750 1.00 Pg
LAS  10.880 1.00 Pg
SHM   3.480 1.00 Pg
SHM   5.860 1.00 Sg
FIR  17.210 1.00 Sg
# 2011 07 03 20 10 22.100000 35.622 53.354   5.0  1.8 0.0 0.0 0.0       583
ALA  13.130 0.50 Pg
ANJ   8.420 1.00 Pg
DMV  19.760 1.00 Pg
FIR   8.590 1.00 Pg
GLO  18.610 0.50 Pg
VRN  27.770 1.00 Pg
SHM   3.650 1.00 Pg
LAS   9.430 0.00 Pg
GLO  30.270 1.00 Sg
PRN  17.770 1.00 Pg
# 2011 07 03 20 11 48.500000 35.709 53.377   1.1  1.5 0.0 0.0 0.0       584
ANJ   8.660 1.00 Pg
DMV  19.460 1.00 Pg
FIR   8.630 1.00 Pg
GLO  16.170 1.00 Pg
LAS   8.940 1.00 Pg
SHM   1.650 0.50 Pg
SHM   3.970 1.00 Sg
FIR  16.670 1.00 Sg
ANJ  15.880 1.00 Sg
# 2011 07 03 21 28 25.800000 35.891 53.392  16.5  1.7 0.0 0.0 0.0       585
SHM   4.040 1.00 Pg
LAS  11.760 1.00 Pg
GLO  18.850 0.00 Pg
FIR  10.370 1.00 Pg
DMV  21.020 1.00 Pg
ANJ  11.050 1.00 Pg
FIR  18.670 1.00 Sg
SHM   6.460 1.00 Sg
# 2011 07 03 22 20 44.100000 35.796 53.367  15.7  1.5 0.0 0.0 0.0       586
ANJ  10.320 1.00 Pg
FIR   9.380 1.00 Pg
LAS  10.110 1.00 Pg
SHM   3.320 1.00 Pg
SHM   5.530 1.00 Sg
FIR  17.080 1.00 Sg
DMV  20.390 1.00 Pg
# 2011 07 03 22 23 30.500000 35.766 53.374  15.9  0.8 0.0 0.0 0.0       587
ANJ  10.060 1.00 Pg
FIR   9.740 1.00 Pg
SHM   3.550 1.00 Pg
SHM   5.790 1.00 Sg
FIR  17.160 1.00 Sg
# 2011 07 03 22 32 09.700000 36.232 53.024  19.9  1.1 0.0 0.0 0.0       588
ALA   5.180 1.00 Pg
FIR  11.920 1.00 Pg
GLO  13.620 1.00 Pg
SHM   8.660 1.00 Pg
SHM  16.190 1.00 Sg
FIR  21.100 1.00 Sg
ALA   9.680 1.00 Sg
# 2011 07 04 02 36 49.100000 35.249 52.999   5.0  1.4 0.0 0.0 0.0       589
FIR   8.170 1.00 Pg
LAS   2.640 1.00 Pg
SHM  10.990 1.00 Pg
FIR  13.920 1.00 Sg
# 2011 07 04 05 03 52.400000 35.793 53.405  11.5  1.7 0.0 0.0 0.0       590
ANJ   9.830 1.00 Pg
DMV  20.570 1.00 Pg
FIR  10.180 1.00 Pg
LAS  10.120 1.00 Pg
SHM   2.780 1.00 Pg
VRN  28.200 1.00 Pg
SHM   5.280 1.00 Sg
# 2011 07 04 05 59 18.000000 35.865 53.419  12.9  1.9 0.0 0.0 0.0       591
ANJ  10.450 1.00 Pg
DMV  21.200 1.00 Pg
FIR  10.520 1.00 Pg
LAS  11.310 1.00 Pg
SHM   3.420 1.00 Pg
VRN  28.530 1.00 Pg
SHM   5.860 1.00 Sg
# 2011 07 04 06 01 20.400000 35.895 53.426   8.3  1.8 0.0 0.0 0.0       592
ANJ  11.010 1.00 Pg
DMV  21.580 1.00 Pg
FIR  10.800 1.00 Pg
LAS  11.240 1.00 Pg
VRN  29.200 1.00 Pg
SHM   2.920 1.00 Pg
FIR  19.510 1.00 Sg
# 2011 07 04 06 02 34.900000 36.198 53.380  16.8  1.7 0.0 0.0 0.0       593
FIR  13.610 1.00 Pg
LAS  16.930 1.00 Pg
SHM   8.200 1.00 Pg
ANJ  15.220 1.00 Pg
FIR  23.910 1.00 Sg
# 2011 07 04 07 01 51.600000 35.382 53.732   4.5  1.9 0.0 0.0 0.0       594
FIR  15.180 1.00 Pg
LAS  11.460 1.00 Pg
SHM  10.180 1.00 Pg
# 2011 07 04 17 34 31.000000 35.987 52.800  10.0  1.8 0.0 0.0 0.0       595
ALA   2.220 1.00 Pg
DMV  14.000 1.00 Pg
FIR   6.480 1.00 Pg
GLO  18.370 1.00 Pg
PRN   8.300 1.00 Pg
SHM   7.740 1.00 Pg
SHM  14.010 1.00 Sg
# 2011 07 04 19 22 36.400000 35.709 53.361   6.6  2.1 0.0 0.0 0.0       596
ALA  10.300 1.00 Pg
ANJ   9.320 1.00 Pg
DMV  20.070 1.00 Pg
FIR   9.100 1.00 Pg
GLO  16.140 1.00 Pg
SHM   2.340 1.00 Pg
SHM   4.720 1.00 Sg
# 2011 07 05 06 04 05.600000 35.872 53.432  11.6  1.5 0.0 0.0 0.0       597
ALA  10.110 1.00 Pg
ANJ  10.370 1.00 Pg
DMV  21.270 1.00 Pg
LAS  11.510 1.00 Pg
SHM   3.390 1.00 Pg
VRN  28.740 1.00 Pg
SHM   5.790 1.00 Sg
# 2011 07 05 07 06 09.500000 35.687 51.530  21.9  1.4 0.0 0.0 0.0       598
AFJ   5.680 1.00 Pg
DMV   8.570 1.00 Pg
VRN  13.230 1.00 Pg
DMV  14.870 1.00 Sg
# 2011 07 05 09 03 31.200000 34.550 49.129  24.4  1.3 0.0 0.0 0.0       599
HAGD  7.100 1.00 Pg
HKZM 16.540 1.00 Pg
HSAM 10.720 1.00 Pg
HAGD 10.740 1.00 Sg
HKZM 27.640 1.00 Sg
# 2011 07 05 13 28 05.500000 36.731 52.860   5.5  3.8 0.0 0.0 0.0       600
AFJ  23.070 0.00 Pg
AKL  71.680 1.00 Pn
ALA  11.920 1.00 Pg
ANJ  26.810 1.00 Pg
DMV  24.010 1.00 Pg
FIR  19.140 1.00 Pg
EMG  71.250 1.00 Pn
GLO  14.200 1.00 Pg
GAR  67.380 1.00 Pn
LAS  24.810 1.00 Pg
KLH  55.300 1.00 Pn
MHD  35.740 1.00 Pn
PIR  68.710 0.00 Pn
QAM  49.820 1.00 Pn
RAM  74.580 1.00 Pn
RAZ  44.560 1.00 Pn
SFR  63.580 1.00 Pn
SHM  17.730 1.00 Pg
VRN  33.510 1.00 Pn
ZEF  58.980 1.00 Pn
SHM  31.100 1.00 Sg
GLO  25.930 1.00 Sg
ALA  21.020 1.00 Sg
# 2011 07 06 06 33 38.600000 35.545 53.235   9.4  2.0 0.0 0.0 0.0       601
SHM   4.680 1.00 Pg
VRN  25.200 1.00 Pg
LAS   5.550 1.00 Pg
FIR   7.340 1.00 Pg
FIR  13.080 1.00 Sg
SHM   9.320 1.00 Sg
# 2011 07 06 10 32 30.900000 34.158 50.428  16.1  2.1 0.0 0.0 0.0       602
KLH  23.020 1.00 Pg
PIR  27.280 1.00 Pg
QAM  16.840 1.00 Pg
RAZ  23.560 1.00 Pg
VRN  24.890 1.00 Pg
KLH  40.050 1.00 Sg
# 2011 07 06 13 40 08.800000 35.950 53.282   5.4  1.6 0.0 0.0 0.0       603
ALA   7.450 1.00 Pg
ANJ  13.380 1.00 Pg
FIR   8.820 1.00 Pg
LAS  11.440 1.00 Pg
SHM   2.470 1.00 Pg
VRN  28.420 1.00 Pg
SHM   4.940 1.00 Sg
DMV  19.160 1.00 Pg
DMV  34.640 1.00 Sg
# 2011 07 07 03 04 17.500000 35.082 49.300  15.0  2.0 0.0 0.0 0.0       604
MHD  23.380 1.00 Pg
RAZ  11.040 1.00 Pg
VRN  33.190 1.00 Pn
RAZ  19.560 1.00 Sg
# 2011 07 07 03 43 54.300000 35.135 53.920  13.5  2.0 0.0 0.0 0.0       605
ANJ   6.440 1.00 Pg
FIR  19.250 1.00 Pg
GLO  25.450 1.00 Pg
SHM  15.290 1.00 Pg
VRN  30.130 1.00 Pg
LAS  15.920 1.00 Pg
ANJ  11.030 1.00 Sg
# 2011 07 07 05 22 11.300000 36.001 50.868  34.4  1.5 0.0 0.0 0.0       606
MHD   8.280 1.00 Pg
RAZ  18.600 1.00 Pg
VRN  22.650 1.00 Pg
DMV  19.770 1.00 Pg
MHD  15.120 1.00 Sg
# 2011 07 08 07 21 32.400000 36.843 50.974   7.2  3.4 0.0 0.0 0.0       607
AFJ  21.420 1.00 Pg
ALA  29.550 1.00 Pg
DMV  27.660 1.00 Pg
FIR  33.650 0.00 Pn
GLO  38.600 1.00 Pn
HRS  48.640 0.00 Pn
KLH  54.040 0.50 Pn
MHD  18.430 0.00 Pg
MRD  70.090 1.00 Pn
PIR  63.870 1.00 Pn
PRN  23.030 0.00 Pg
RAZ  23.640 0.00 Pg
SHB  67.260 1.00 Pn
SRB  33.970 0.00 Pn
VRN  33.700 1.00 Pn
ZEF  62.800 1.00 Pn
VIS  67.330 0.00 Pn
DHR  64.950 1.00 Pn
MHD  36.650 1.00 Sg
# 2011 07 08 12 52 05.900000 35.558 53.384   6.4  1.7 0.0 0.0 0.0       608
ALA  12.050 1.00 Pg
DMV  20.390 1.00 Pg
FIR   9.080 1.00 Pg
GLO  18.250 1.00 Pg
PRN  20.050 1.00 Pg
VRN  26.870 1.00 Pg
ALA  22.150 1.00 Sg
FIR  16.350 1.00 Sg
# 2011 07 08 15 37 48.900000 35.720 53.471  10.1  1.6 0.0 0.0 0.0       609
DMV  21.730 1.00 Pg
FIR  10.510 1.00 Pg
VRN  28.200 1.00 Pg
FIR  19.130 1.00 Sg
ANJ   8.690 1.00 Pg
LAS   8.950 1.00 Pg
SHM   3.510 1.00 Pg
SHM   6.490 1.00 Sg
DMV  37.430 1.00 Sg
# 2011 07 09 04 09 49.100000 34.295 52.223   3.3  1.8 0.0 0.0 0.0       610
KLH  19.880 1.00 Pg
LAS  22.240 1.00 Pg
QAM  14.450 1.00 Pg
VRN  15.010 1.00 Pg
ZEF  25.130 1.00 Pg
ZEF  44.270 1.00 Sg
ANAR 30.060 1.00 Pg
ANAR 51.760 1.00 Sg
# 2011 07 09 07 57 53.100000 35.553 53.196  12.3  1.6 0.0 0.0 0.0       611
VRN  24.500 1.00 Pg
SHM   5.020 1.00 Pg
LAS   5.390 1.00 Pg
FIR   6.830 1.00 Pg
ANJ  10.800 1.00 Pg
SHM   9.460 1.00 Sg
# 2011 07 09 08 25 53.900000 35.729 52.137   9.7  2.1 0.0 0.0 0.0       612
VRN  15.640 1.00 Pg
SHM  17.690 1.00 Pg
PRN  11.310 1.00 Pg
MHD  22.670 1.00 Pg
FIR   9.920 1.00 Pg
DMV   3.940 1.00 Pg
AFJ   7.510 1.00 Pg
AFJ  12.860 1.00 Sg
VRN  27.260 1.00 Sg
# 2011 07 09 12 13 27.200000 35.495 53.278   7.8  1.6 0.0 0.0 0.0       613
FIR   8.200 1.00 Pg
LAS   5.550 1.00 Pg
SHM   5.700 1.00 Pg
SHM  10.350 1.00 Sg
VRN  25.510 1.00 Pg
# 2011 07 10 01 46 06.800000 35.858 51.576   7.9  2.5 0.0 0.0 0.0       614
PRN  10.990 0.00 Pg
MHD  14.420 1.00 Pg
GLO  33.970 1.00 Pn
FIR  17.560 1.00 Pg
DMV   9.200 1.00 Pg
ALA  17.720 1.00 Pg
AFJ   2.230 1.00 Pg
ALA  32.740 1.00 Sg
RAZ  25.740 1.00 Pg
LAS  23.300 1.00 Pg
# 2011 07 10 12 58 29.900000 35.749 53.098   4.0  1.5 0.0 0.0 0.0       615
ALA   7.820 1.00 Pg
ANJ  13.110 1.00 Pg
FIR   5.150 1.00 Pg
LAS   6.750 1.00 Pg
SHM   2.970 1.00 Pg
VRN  24.140 1.00 Pg
LAS  12.480 1.00 Sg
# 2011 07 11 07 25 55.300000 35.653 51.454   4.4  1.8 0.0 0.0 0.0       616
AFJ   5.470 1.00 Pg
ANJ  35.200 1.00 Pn
DMV   8.270 1.00 Pg
FIR  18.700 1.00 Pg
RAZ  23.120 1.00 Pg
SHM  27.350 1.00 Pg
VRN  12.500 1.00 Pg
FIR  33.760 1.00 Sg
# 2011 07 11 08 17 44.400000 35.508 53.212   2.0  1.2 0.0 0.0 0.0       617
ANJ  10.390 1.00 Pg
FIR   6.980 1.00 Pg
LAS   4.330 1.00 Pg
SHM   5.050 1.00 Pg
VRN  24.000 1.00 Pg
SHM   9.910 1.00 Sg
# 2011 07 11 11 28 24.600000 35.413 50.641   5.0  2.1 0.0 0.0 0.0       618
MHD   4.280 1.00 Pg
RAZ  10.440 1.00 Pg
VRN  17.630 1.00 Pg
FIR  30.850 1.00 Pg
MHD   9.300 1.00 Sg
DMV  20.190 1.00 Pg
RAZ  18.080 1.00 Sg
QAM  31.690 1.00 Pg
KLH  38.520 1.00 Pn
# 2011 07 11 13 10 39.900000 35.288 50.200   2.0  2.1 0.0 0.0 0.0       619
DMV  28.790 1.00 Pg
MHD  10.910 1.00 Pg
RAZ   5.140 1.00 Pg
VRN  25.360 1.00 Pg
MHD  18.950 1.00 Sg
RAZ   8.760 1.00 Sg
# 2011 07 12 04 21 09.300000 35.379 51.651  17.1  1.5 0.0 0.0 0.0       620
AFJ   9.210 1.00 Pg
DMV   7.380 1.00 Pg
SHM  25.330 1.00 Pg
DMV  12.780 1.00 Sg
# 2011 07 12 06 46 32.200000 35.960 53.399   4.0  2.8 0.0 0.0 0.0       621
ALA   9.180 1.00 Pg
ANJ  11.290 1.00 Pg
DMV  20.970 1.00 Pg
FIR  10.900 1.00 Pg
KIA   5.660 1.00 Pg
KLH  49.300 1.00 Pn
LAS  11.820 1.00 Pg
PRN  15.940 1.00 Pg
SHM   2.780 1.00 Pg
VRN  30.200 1.00 Pg
ZEF  50.860 1.00 Pn
SHM   6.560 1.00 Sg
KIA  11.300 1.00 Sg
RAM  64.850 1.00 Pn
# 2011 07 12 15 41 59.200000 35.723 51.981  17.6  1.5 0.0 0.0 0.0       622
AFJ   6.050 1.00 Pg
DMV   4.680 1.00 Pg
VRN  14.250 1.00 Pg
DMV   7.820 1.00 Sg
VRN  25.010 1.00 Sg
# 2011 07 12 15 46 04.200000 34.319 50.565   3.0  2.2 0.0 0.0 0.0       623
AFJ  32.590 0.50 Pg
DMV  30.750 1.00 Pg
RAZ  21.540 1.00 Pg
VRN  21.360 1.00 Pg
KLH  23.530 1.00 Pg
PIR  30.460 1.00 Pg
QAM  16.520 1.00 Pg
QAM  29.140 1.00 Sg
KLH  39.930 1.00 Sg
# 2011 07 12 23 35 53.400000 35.498 52.532  24.9  1.4 0.0 0.0 0.0       624
ALA  13.170 1.00 Pg
DMV   8.850 1.00 Pg
FIR   6.690 1.00 Pg
LAS   9.350 1.00 Pg
ALA  21.350 1.00 Sg
FIR  10.750 1.00 Sg
# 2011 07 13 04 30 04.400000 35.411 52.560  20.1  1.0 0.0 0.0 0.0       625
DMV   8.950 1.00 Pg
FIR   5.860 1.00 Pg
LAS   6.720 1.00 Pg
SHM  13.740 1.00 Pg
VRN  14.310 1.00 Pg
FIR  10.870 1.00 Sg
VRN  25.970 1.00 Sg
# 2011 07 13 10 48 52.400000 37.047 50.036   7.0  3.4 0.0 0.0 0.0       626
ALA  39.270 1.00 Pn
BST  41.410 1.00 Pn
MHD  26.020 1.00 Pg
VRN  40.860 1.00 Pn
SRB  35.600 1.00 Pn
SHM  46.800 1.00 Pn
RAZ  28.980 1.00 Pg
PRN  30.820 0.00 Pn
FIR  34.090 0.00 Pn
DMV  36.990 1.00 Pn
RAZ  51.380 1.00 Sg
# 2011 07 14 08 44 17.500000 35.712 51.451   2.0  1.7 0.0 0.0 0.0       627
FIR  19.000 1.00 Pg
DMV   8.590 1.00 Pg
SHM  28.330 1.00 Pg
VRN  13.190 1.00 Pg
VRN  23.610 1.00 Sg
# 2011 07 14 11 55 30.800000 35.546 53.221  15.8  1.3 0.0 0.0 0.0       628
ALA  13.620 0.50 Pg
ANJ  10.940 1.00 Pg
FIR   7.440 1.00 Pg
LAS   5.800 1.00 Pg
SHM   5.060 1.00 Pg
LAS   9.700 1.00 Sg
SHM   9.940 1.00 Sg
FIR  13.560 1.00 Sg
# 2011 07 14 13 04 23.700000 34.060 49.452   3.0  2.5 0.0 0.0 0.0       629
RAZ  24.540 1.00 Pg
QAM  29.050 0.50 Pg
PIR  32.890 1.00 Pn
KLH  33.640 1.00 Pn
GAR  48.020 0.00 Pn
VRN  35.440 1.00 Pn
RAZ  44.240 1.00 Sg
QAM  52.370 1.00 Sg
# 2011 07 14 13 08 03.600000 34.448 50.768   5.0  2.1 0.0 0.0 0.0       630
VRN  17.030 1.00 Pg
RAZ  20.750 1.00 Pg
SHM  41.090 1.00 Pn
DMV  26.320 0.50 Pg
KLH  23.340 1.00 Pg
PIR  32.260 1.00 Pg
QAM  15.570 1.00 Pg
ZEF  36.750 0.50 Pn
QAM  27.550 1.00 Sg
KLH  40.780 1.00 Sg
RAZ  36.790 1.00 Sg
VRN  30.310 1.00 Sg
# 2011 07 14 13 18 20.100000 35.716 53.184  10.0  1.4 0.0 0.0 0.0       631
SHM   2.810 1.00 Pg
LAS   7.730 1.00 Pg
KIA  12.180 1.00 Pg
FIR   6.020 1.00 Pg
DMV  17.540 1.00 Pg
ANJ  12.850 1.00 Pg
ALA   9.630 1.00 Pg
SHM   5.110 1.00 Sg
ALA  16.020 1.00 Sg
FIR  10.920 1.00 Sg
# 2011 07 15 11 38 22.800000 35.960 53.279   5.9  1.5 0.0 0.0 0.0       632
ANJ  13.000 1.00 Pg
ALA   7.500 1.00 Pg
FIR   9.450 1.00 Pg
KIA   7.040 1.00 Pg
SHM   3.220 1.00 Pg
SHM   5.100 1.00 Sg
PRN  14.300 1.00 Pg
FIR  17.350 1.00 Sg
KIA  13.520 1.00 Sg
# 2011 07 15 12 11 54.500000 35.082 49.816  24.0  1.9 0.0 0.0 0.0       633
HAGD 11.740 1.00 Pg
HKZM 14.940 1.00 Pg
HKZM 26.120 1.00 Sg
HAGD 20.500 1.00 Sg
RAZ   7.280 1.00 Pg
MHD  17.100 1.00 Pg
HSAM 24.140 1.00 Pg
# 2011 07 16 06 38 03.700000 35.545 53.240  10.8  1.1 0.0 0.0 0.0       634
FIR   7.620 1.00 Pg
LAS   5.310 1.00 Pg
SHM   4.850 1.00 Pg
ANJ  10.510 1.00 Pg
FIR  13.600 1.00 Sg
LAS   9.510 1.00 Sg
SHM   9.170 1.00 Sg
# 2011 07 16 06 59 21.400000 35.545 53.171  25.9  0.9 0.0 0.0 0.0       635
SHM   6.840 1.00 Pg
FIR   7.910 1.00 Pg
LAS   6.310 1.00 Pg
FIR  13.670 1.00 Sg
# 2011 07 17 04 58 37.700000 36.369 52.718  17.0  1.9 0.0 0.0 0.0       636
ALA   6.180 1.00 Pg
AFJ  18.070 1.00 Pg
DMV  17.430 1.00 Pg
ANJ  23.510 1.00 Pg
FIR  13.800 1.00 Pg
GLO  16.880 1.00 Pg
KIA  14.850 1.00 Pg
PRN   6.520 1.00 Pg
SHM  12.800 1.00 Pg
SHM  23.700 1.00 Sg
PRN  11.650 1.00 Sg
LAS  18.710 1.00 Pg
FIR  23.300 1.00 Sg
# 2011 07 17 05 11 18.400000 36.432 52.753  25.8  1.2 0.0 0.0 0.0       637
ALA   7.780 1.00 Pg
PRN   8.220 1.00 Pg
PRN  14.200 1.00 Sg
DMV  19.110 1.00 Pg
ALA  13.560 1.00 Sg
# 2011 07 18 04 51 52.700000 35.982 53.124  11.8  1.9 0.0 0.0 0.0       638
AFJ  22.170 1.00 Pg
DMV  18.840 1.00 Pg
FIR   9.090 1.00 Pg
LAS  12.130 1.00 Pg
SHM   5.000 1.00 Pg
FIR  15.980 1.00 Sg
# 2011 07 18 06 18 12.500000 35.567 53.356  18.7  1.0 0.0 0.0 0.0       639
SHM   5.630 1.00 Pg
LAS   7.540 1.00 Pg
FIR   9.590 1.00 Pg
FIR  16.610 1.00 Sg
# 2011 07 18 07 30 45.100000 35.691 51.502  27.6  1.3 0.0 0.0 0.0       640
AFJ   6.600 1.00 Pg
DMV   9.470 1.00 Pg
VRN  13.780 1.00 Pg
DMV  16.370 1.00 Sg
# 2011 07 18 07 34 25.300000 35.565 53.179  22.4  1.0 0.0 0.0 0.0       641
ANJ  11.760 1.00 Pg
FIR   7.680 1.00 Pg
LAS   5.930 1.00 Pg
SHM   5.770 1.00 Pg
SHM  10.710 1.00 Sg
FIR  13.120 1.00 Sg
# 2011 07 19 16 56 08.300000 35.302 50.689  23.2  1.7 0.0 0.0 0.0       642
RAZ  12.280 1.00 Pg
VRN  16.840 1.00 Pg
MHD   8.030 1.00 Pg
MHD  13.840 1.00 Sg
RAZ  20.700 1.00 Sg
DMV  20.520 1.00 Pg
# 2011 07 20 08 30 40.700000 35.666 52.421   9.9  1.5 0.0 0.0 0.0       643
DMV   5.700 1.00 Pg
FIR   5.110 1.00 Pg
LAS   9.760 1.00 Pg
SHM  13.300 1.00 Pg
VRN  15.770 1.00 Pg
FIR   9.060 1.00 Sg
DMV  11.240 1.00 Sg
# 2011 07 20 09 32 21.500000 34.789 52.615  18.5  1.6 0.0 0.0 0.0       644
ANJ  23.050 1.00 Pg
FIR  15.620 1.00 Pg
VRN  14.030 1.00 Pg
LAS  12.350 1.00 Pg
FIR  27.460 1.00 Sg
# 2011 07 20 13 54 49.500000 35.953 50.441   4.6  1.7 0.0 0.0 0.0       645
DMV  26.020 1.00 Pg
MHD   5.810 1.00 Pg
RAZ  12.460 1.00 Pg
VRN  26.260 1.00 Pg
RAZ  21.660 1.00 Sg
MHD  10.410 1.00 Sg
# 2011 07 20 15 02 38.500000 35.922 52.171  13.3  1.8 0.0 0.0 0.0       646
ALA  10.090 1.00 Pg
DMV   6.570 1.00 Pg
FIR   9.870 1.00 Pg
PRN   6.400 1.00 Pg
VRN  18.650 1.00 Pg
PRN  11.940 1.00 Sg
FIR  18.010 1.00 Sg
# 2011 07 20 16 31 15.100000 35.938 53.444   3.4  1.8 0.0 0.0 0.0       647
ALA   9.140 1.00 Pg
ANJ  10.680 1.00 Pg
DMV  21.910 1.00 Pg
FIR  10.740 1.00 Pg
GLO  12.080 1.00 Pg
KIA   5.510 1.00 Pg
LAS  13.090 1.00 Pg
SHM   2.380 0.00 Pg
SHM   6.160 1.00 Sg
KIA  10.400 1.00 Sg
FIR  20.000 1.00 Sg
ALA  16.880 1.00 Sg
GLO  20.700 1.00 Sg
# 2011 07 21 02 05 04.700000 35.559 49.639   2.4  2.2 0.0 0.0 0.0       648
AFJ  30.520 1.00 Pg
RAZ   5.230 1.00 Pg
RAZ   8.930 1.00 Sg
MHD  15.330 1.00 Pg
DMV  34.590 1.00 Pn
MHD  26.530 1.00 Sg
# 2011 07 21 12 11 15.700000 35.390 50.094  22.3  2.1 0.0 0.0 0.0       649
DMV  29.100 1.00 Pg
MHD  10.610 1.00 Pg
RAZ   4.680 1.00 Pg
VRN  25.280 1.00 Pg
RAZ   8.110 1.00 Sg
# 2011 07 21 13 14 24.200000 35.728 52.382   2.2  2.5 0.0 0.0 0.0       650
AFJ  10.130 1.00 Pg
ANJ  23.260 1.00 Pg
DMV   5.410 1.00 Pg
DMV  10.280 1.00 Sg
FIR   5.210 1.00 Pg
FIR   9.750 1.00 Sg
LAS  10.610 1.00 Pg
MHD  24.820 1.00 Pg
SHM  13.720 1.00 Pg
VRN  16.190 1.00 Pg
# 2011 07 22 02 04 17.100000 35.320 51.907   8.3  2.0 0.0 0.0 0.0       651
AFJ  10.360 1.00 Pg
DMV   5.220 1.00 Pg
FIR  13.720 1.00 Pg
MHD  19.660 1.00 Pg
RAZ  28.900 1.00 Pg
MHD  33.390 1.00 Sg
DMV   9.160 1.00 Sg
# 2011 07 22 10 47 11.100000 35.637 49.230  11.0  3.3 0.0 0.0 0.0       652
ANJ  58.840 1.00 Pn
DMV  37.830 1.00 Pn
LAS  48.270 1.00 Pn
MHD  18.400 0.00 Pg
QAM  42.410 1.00 Pn
RAZ   8.310 0.00 Pg
PRN  43.090 0.00 Pn
SHM  57.860 0.00 Pn
VRN  35.570 1.00 Pn
RAZ  18.830 1.00 Sg
KLH  48.020 1.00 Pn
MHD  36.540 1.00 Sg
PIR  51.340 1.00 Pn
SRB  33.690 0.00 Pn
ZEF  57.740 1.00 Pn
DHR  33.360 0.00 Pn
GHG  40.380 1.00 Pn
HRS  44.700 0.00 Pn
KOM  29.600 0.00 Pn
VIS  33.100 0.00 Pn
HAGD  9.700 1.00 Pg
HSAM 21.140 1.00 Pg
HKZM -0.100 1.00 Pg
LIN  28.050 0.00 Pn
# 2011 07 22 16 28 50.800000 36.288 53.817   5.5  2.4 0.0 0.0 0.0       653
AFJ  31.340 1.00 Pg
ALA  15.510 1.00 Pg
ANJ  15.080 1.00 Pg
FIR  18.770 1.00 Pg
GLO   2.820 0.00 Pg
KIA   2.140 0.00 Pg
SHM  11.550 1.00 Pg
VRN  36.400 1.00 Pn
KIA   5.060 1.00 Sg
GLO   7.050 1.00 Sg
DMV  29.190 1.00 Pg
# 2011 07 23 00 23 37.900000 34.086 50.607  18.8  1.5 0.0 0.0 0.0       654
KLH  20.420 1.00 Pg
PIR  24.880 1.00 Pg
QAM  14.870 1.00 Pg
RAZ  25.390 1.00 Pg
RAZ  44.750 1.00 Sg
QAM  24.010 1.00 Sg
MHD  29.000 0.50 Pg
KLH  35.380 1.00 Sg
# 2011 07 23 06 33 14.700000 35.586 53.219  14.9  1.0 0.0 0.0 0.0       655
FIR   7.920 1.00 Pg
LAS   6.380 1.00 Pg
SHM   5.310 1.00 Pg
FIR  13.760 1.00 Sg
# 2011 07 25 02 27 18.500000 35.719 49.052   6.0  2.6 0.0 0.0 0.0       656
AFJ  37.270 1.00 Pn
DMV  40.860 1.00 Pn
FIR  51.890 0.00 Pn
GHG  45.130 0.00 Pn
MHD  23.020 1.00 Pg
VIS  37.300 0.00 Pn
MHD  40.900 1.00 Sg
PIR  59.750 0.00 Pn
HRS  48.500 1.00 Pn
# 2011 07 25 10 56 22.300000 34.184 50.790   8.0  1.8 0.0 0.0 0.0       657
KLH  19.270 1.00 Pg
PIR  27.870 1.00 Pg
ZEF  32.290 1.00 Pn
KLH  33.450 1.00 Sg
QAM  12.210 1.00 Pg
QAM  22.110 1.00 Sg
RAZ  25.950 1.00 Pg
# 2011 07 25 11 53 26.800000 35.000 52.436  18.0  1.8 0.0 0.0 0.0       658
FIR  13.090 1.00 Pg
LAS  11.810 1.00 Pg
DMV  12.980 1.00 Pg
ANJ  23.780 1.00 Pg
# 2011 07 26 06 41 13.800000 35.991 50.838   5.0  2.6 0.0 0.0 0.0       659
AFJ  12.580 1.00 Pg
ALA  29.240 1.00 Pg
ANJ  41.940 1.00 Pn
DMV  17.210 0.50 Pg
FIR  27.580 0.00 Pg
KLH  44.770 1.00 Pn
MHD   6.200 1.00 Pg
RAZ  16.830 1.00 Pg
SHM  34.220 1.00 Pn
ZEF  52.920 1.00 Pn
MHD  10.250 1.00 Sg
# 2011 07 26 14 10 24.600000 35.969 53.314   8.9  1.8 0.0 0.0 0.0       660
ANJ  13.020 1.00 Pg
DMV  20.100 1.00 Pg
FIR  10.210 1.00 Pg
SHM   3.240 1.00 Pg
PRN  14.970 1.00 Pg
LAS  14.560 0.00 Pg
KIA   7.170 1.00 Pg
FIR  17.950 1.00 Sg
ALA   7.960 1.00 Pg
