# 2021 01 01 07 30 01.800000 34.764 53.010   8.0  2.8 0.0 0.0 0.0         1
PRN   6.500 1.00 Pg
FIR   8.200 1.00 Pg
LAS  14.100 1.00 Pg
GLO  20.200 1.00 Pn
QOM  34.800 1.00 Pg
# 2021 01 19 06 00 12.400000 35.229 53.263   8.0  3.9 0.0 0.0 0.0         8
LAS   6.500 1.00 Pg
ANJ  11.400 1.00 Pg
SHM  11.700 1.00 Pg
FIR  11.800 1.00 Pg
ANJ  19.800 1.00 Sg
FIR  19.800 1.00 Sg
DMV  20.700 1.00 Pg
SFB  23.500 1.00 Pg
VRN  24.000 1.00 Pg
PRN  24.500 1.00 Pg
GLO  26.000 1.00 Pg
KRSH 29.400 1.00 Pn
TEH  30.300 0.00 Pg
TEHA 30.500 1.00 Pg
QOM  33.300 1.00 Pn
MZPU 34.300 1.00 Pn
ANAR 36.800 1.00 Pn
KLH  41.200 1.00 Pn
SHRO 41.300 1.00 Pn
MND  45.500 1.00 Pn
GZV  46.500 0.00 Pn
GAR  50.100 1.00 Pn
TNSJ 50.200 1.00 Pn
QABG 50.300 1.00 Pn
TSHB 50.500 1.00 Pn
CHK  51.800 1.00 Pn
TAPT 52.400 1.00 Pn
PIR  53.700 0.00 Pn
MRVT 55.000 1.00 Pn
DOBD 55.800 1.00 Pn
RAM  57.100 1.00 Pn
TAFT 57.700 0.00 Pn
TKDS 57.900 1.00 Pn
TPRV 58.200 1.00 Pn
HGHA 58.200 1.00 Pn
JHBN 60.000 1.00 Pn
SBZV 60.100 1.00 Pn
ZNGN 60.300 1.00 Pn
BJND 63.300 0.00 Pn
MEH  63.800 0.00 Pn
BAF  65.900 1.00 Pn
SFR  67.500 1.00 Pn
KLNJ 69.800 0.00 Pn
KFM  74.900 1.00 Pn
PAY  75.300 1.00 Pn
AFRZ 79.000 0.00 Pn
TEG  79.100 0.00 Pn
KOO  85.200 0.00 Pn
MYA  87.000 0.00 Pn
MON  87.500 0.00 Pn
BSRN 90.000 1.00 Pn
SHRT 91.700 0.00 Pn
DAH  92.000 0.00 Pn
# 2021 01 21 08 00 00.000000 37.083 50.141   8.0  2.9 0.0 0.0 0.0         9
GZV  13.900 1.00 Pg
CSN1 18.100 1.00 Pg
GZV  24.100 1.00 Sg
ZNJK 24.500 1.00 Pg
MZPU 25.200 1.00 Pg
QABG 27.100 1.00 Pn
HGHA 34.400 1.00 Pn
DMV  38.700 1.00 Pn
# 2021 01 22 03 08 40.700000 37.074 50.014  26.6  2.9 0.0 0.0 0.0        10
LHJ2  5.800 1.00 Pg
GIDE  6.800 1.00 Pg
CSN1 18.100 1.00 Pg
ZNJK 22.600 1.00 Pg
HGHA 32.800 1.00 Pn
SRB  34.900 1.00 Pn
DMV  37.800 1.00 Pn
QOM  40.000 1.00 Pn
HRS  44.400 1.00 Pn
FIR  44.500 1.00 Pn
SNJK 48.600 1.00 Pn
# 2021 01 25 15 58 53.600000 34.691 49.028  11.0  2.9 0.0 0.0 0.0        11
HAGD  4.400 1.00 Pg
BZA  19.300 1.00 Pg
QABG 21.400 1.00 Pg
SNQR 22.100 1.00 Pg
KKOM 26.500 1.00 Pg
KFM  28.700 1.00 Pg
QOM  30.100 0.50 Pg
SNJK 32.200 1.00 Pn
GZV  35.500 1.00 Pn
GHG  38.200 0.50 Pn
DHR  38.700 1.00 Pn
VRN  39.300 1.00 Pn
KLH  43.200 1.00 Pn
MZPU 45.200 1.00 Pn
# 2021 01 25 16 49 12.800000 34.677 49.024   5.9  3.4 0.0 0.0 0.0        12
HAGD  5.300 1.00 Pg
HGHA 17.000 1.00 Pg
BZA  20.000 1.00 Pg
QABG 22.400 1.00 Pg
SNQR 23.100 1.00 Pg
KKOM 27.300 1.00 Pg
KFM  29.100 1.00 Pn
SNJK 33.300 1.00 Pn
GZV  36.700 1.00 Pn
ZNJK 37.700 0.00 Pn
QAMS 39.400 1.00 Pn
VRN  40.600 1.00 Pn
DHR  40.700 1.00 Pn
KLH  45.100 1.00 Pn
ILBA 45.700 1.00 Pn
SFB  46.500 1.00 Pn
DMV  46.600 1.00 Pn
MZPU 48.000 1.00 Pn
JHBN 48.700 1.00 Pn
SAQZ 49.400 0.00 Pn
ZNGN 50.900 1.00 Pn
PRN  53.100 1.00 Pn
FIR  54.300 0.00 Pn
SRB  55.900 1.00 Pn
KLNJ 68.500 0.00 Pn
# 2021 01 29 16 58 36.700000 35.640 49.873  10.0  2.8 0.0 0.0 0.0        13
QABG  5.500 1.00 Pg
GZV  15.800 1.00 Pg
HGHA 16.400 1.00 Pg
HAGD 19.400 1.00 Pg
HSB  21.800 1.00 Pg
QOM  23.400 1.00 Pg
GIDE 24.300 1.00 Pn
ZNJK 26.900 1.00 Pg
GZV  27.300 1.00 Sg
MZPU 29.900 1.00 Pn
VRN  30.700 1.00 Pn
DMV  32.200 1.00 Pn
QAMS 40.400 1.00 Pn
SFB  40.700 1.00 Pn
FIR  41.300 1.00 Pn
KRSH 43.100 1.00 Pn
KLH  46.400 1.00 Pn
# 2021 01 30 16 42 32.800000 36.954 50.504  19.0  2.9 0.0 0.0 0.0        14
LHJ2  9.200 1.00 Pg
CSN1 25.800 1.00 Pg
HSB  31.700 1.00 Pg
DMV  33.900 1.00 Pn
HGHA 34.900 1.00 Pn
QOM  38.800 1.00 Pn
SRB  41.500 1.00 Pn
# 2021 02 06 04 31 19.700000 35.537 51.912  19.0  3.3 0.0 0.0 0.0        15
DMV   3.900 1.00 Pg
DMV   7.700 1.00 Sg
TEH   9.600 1.00 Pg
TEHA  9.900 1.00 Pg
HSB  10.500 1.00 Pg
VRN  11.100 1.00 Pg
FIR  13.400 1.00 Pg
PRN  15.300 1.00 Pg
LAS  16.600 1.00 Pg
MZPU 18.100 1.00 Pg
QOM  18.100 1.00 Pg
SHM  21.600 1.00 Pg
SFB  22.100 1.00 Pg
GZV  29.100 1.00 Pn
ANJ  29.400 1.00 Pn
QABG 33.200 1.00 Pn
GLO  33.400 0.00 Pn
HAGD 39.800 1.00 Pn
SHRO 53.300 0.00 Pn
BRJ  57.500 1.00 Pn
RAM  58.600 1.00 Pn
KFM  61.300 1.00 Pn
TNSJ 63.800 1.00 Pn
DOBD 64.300 1.00 Pn
TAPT 66.500 0.00 Pn
TPRV 71.200 1.00 Pn
TKDS 72.100 1.00 Pn
SBZV 72.200 0.00 Pn
BAF  76.100 1.00 Pn
# 2021 02 07 23 50 30.100000 35.602 49.825   8.0  2.7 0.0 0.0 0.0        16
HGHA 16.000 1.00 Pg
GZV  16.900 1.00 Pg
HAGD 18.400 1.00 Pg
HSB  23.200 1.00 Pg
QOM  24.000 1.00 Pg
GZV  28.900 1.00 Sg
LHJ2 30.100 1.00 Pg
MZPU 31.100 1.00 Pn
DMV  34.000 1.00 Pn
SNQR 36.200 1.00 Pn
# 2021 02 10 19 48 21.400000 37.154 50.909  24.4  3.3 0.0 0.0 0.0        17
GIDE 16.400 1.00 Pg
MZPU 17.800 1.00 Pg
GZV  18.300 1.00 Pg
PRN  26.500 1.00 Pg
CSN1 27.100 1.00 Pg
QABG 31.400 1.00 Pn
ZNJK 32.500 1.00 Pn
DMV  33.000 1.00 Pg
GAS1 34.700 1.00 Pn
ASTR 36.300 0.00 Pn
FIR  36.900 0.00 Pn
VRN  38.200 1.00 Pn
QOM  38.300 1.00 Pn
SHM  39.700 0.00 Pn
GLO  40.400 1.00 Pn
LAS  41.000 0.00 Pn
SRB  44.300 1.00 Pn
GLBA 46.100 1.00 Pn
GRMI 46.800 1.00 Pn
SFB  48.100 1.00 Pn
QAMS 54.100 1.00 Pn
SHRO 65.900 1.00 Pn
SBZV 82.400 1.00 Pn
SLJL 83.600 1.00 Pn
KRD  102.600 1.00 Pn
# 2021 02 12 10 43 22.300000 35.922 53.265   8.0  2.8 0.0 0.0 0.0        18
SHM   3.300 1.00 Pg
FIR  10.200 1.00 Pg
LAS  12.000 1.00 Pg
ANJ  13.500 1.00 Pg
GLO  14.400 1.00 Pg
PRN  15.800 1.00 Pg
DMV  20.500 1.00 Pg
MZPU 28.200 1.00 Pg
VRN  29.800 1.00 Pg
HSB  31.500 1.00 Pn
SFB  32.900 1.00 Pn
QOM  38.100 1.00 Pn
KRSH 38.500 1.00 Pn
SHRO 39.800 1.00 Pn
QAMS 45.300 1.00 Pn
GZV  45.800 0.50 Pn
ANAR 46.300 1.00 Pn
# 2021 02 18 08 41 36.700000 34.305 50.571   8.0  2.5 0.0 0.0 0.0        19
QOM  13.900 1.00 Pg
VRN  22.900 1.00 Pg
HSB  23.700 1.00 Pg
HAGD 24.700 1.00 Pg
KLH  24.800 1.00 Pg
SFB  26.300 1.00 Pg
PIR  30.900 1.00 Pn
QABG 31.000 1.00 Pn
DMV  32.700 1.00 Pn
HGHA 34.000 1.00 Pn
ZEF  37.500 1.00 Pn
LAS  39.700 1.00 Pn
# 2021 02 22 19 36 15.700000 36.464 51.790  14.8  3.6 0.0 0.0 0.0        20
MZPU  4.500 1.00 Pg
PRN   9.700 1.00 Pg
TEHA 14.600 1.00 Pg
TEH  14.700 0.00 Pg
DMV  16.900 1.00 Pg
HSB  20.500 1.00 Pg
FIR  21.400 1.00 Pg
GZV  23.800 1.00 Pg
SHM  26.100 1.00 Pg
VRN  27.100 1.00 Pg
LAS  27.200 1.00 Pg
GIDE 29.400 1.00 Pg
GLO  30.600 1.00 Pn
QOM  31.300 1.00 Pn
QABG 34.600 1.00 Pn
ANJ  36.600 0.00 Pn
SFB  37.300 0.00 Pn
KRSH 42.000 0.00 Pn
HGHA 43.600 1.00 Pn
HAGD 45.200 1.00 Pn
KLH  51.600 0.00 Pn
ZEF  57.200 0.00 Pn
SRB  57.400 0.00 Pn
MRVT 57.500 1.00 Pn
ANAR 58.400 0.00 Pn
GRMI 60.500 0.00 Pn
SNJK 62.800 1.00 Pn
HRS  65.900 0.00 Pn
TAPT 72.400 0.00 Pn
SLJL 77.000 1.00 Pn
TKDS 80.400 0.00 Pn
# 2021 02 25 18 52 38.300000 36.384 51.781  11.0  2.7 0.0 0.0 0.0        21
MZPU  4.400 1.00 Pg
MZPU  8.300 1.00 Sg
PRN   9.300 1.00 Pg
DMV  16.400 1.00 Pg
HSB  20.000 1.00 Pg
FIR  20.900 1.00 Pg
GZV  23.700 1.00 Pg
SHM  26.000 1.00 Pg
LAS  26.600 1.00 Pg
VRN  26.700 1.00 Pg
DMV  29.200 1.00 Sg
GLO  30.800 1.00 Pn
QOM  31.000 1.00 Pg
ANJ  35.800 1.00 Pn
SFB  36.900 1.00 Pn
# 2021 02 26 00 49 47.700000 36.408 51.784   9.8  2.9 0.0 0.0 0.0        22
MZPU  4.600 1.00 Pg
PRN   9.700 1.00 Pg
TEH  14.400 1.00 Pg
DMV  16.800 1.00 Pg
HSB  19.900 1.00 Pg
FIR  21.700 1.00 Pg
GZV  24.100 1.00 Pg
SHM  26.100 1.00 Pg
VRN  26.500 1.00 Pg
LAS  27.000 1.00 Pg
GLO  30.000 1.00 Pn
QOM  31.300 1.00 Pn
ANJ  36.000 1.00 Pn
SFB  37.000 1.00 Pn
# 2021 02 26 10 41 09.900000 35.750 52.861   9.6  2.8 0.0 0.0 0.0        23
FIR   3.300 1.00 Pg
SHM   7.100 1.00 Pg
LAS   8.500 1.00 Pg
PRN  13.000 1.00 Pg
DMV  13.500 1.00 Pg
GLO  21.300 1.00 Pg
TEH  22.700 1.00 Pg
VRN  22.800 1.00 Pg
TEHA 23.200 1.00 Pg
DMV  25.100 1.00 Sg
HSB  25.100 1.00 Pg
SFB  28.000 1.00 Pg
# 2021 02 27 22 34 18.400000 36.094 53.411   6.0  3.3 0.0 0.0 0.0        24
SHM   6.400 1.00 Pg
GLO  10.400 1.00 Pg
FIR  13.800 1.00 Pg
ANJ  14.200 1.00 Pg
LAS  16.200 1.00 Pg
PRN  17.900 1.00 Pg
DMV  23.900 1.00 Pg
TEHA 31.400 1.00 Pn
VRN  32.900 1.00 Pn
HSB  35.000 0.00 Pn
MND  35.500 1.00 Pn
SFB  36.500 0.00 Pn
SHRO 38.400 1.00 Pn
QOM  41.000 0.00 Pn
MRVT 45.100 1.00 Pn
KLH  53.300 0.00 Pn
TAPT 54.800 1.00 Pn
ZEF  55.200 0.00 Pn
TNSJ 55.800 1.00 Pn
SBZV 56.400 1.00 Pn
HGHA 61.400 0.00 Pn
SFR  62.200 1.00 Pn
SLJL 63.500 1.00 Pn
TKDS 63.700 1.00 Pn
TPRV 65.600 0.00 Pn
DOBD 67.400 0.00 Pn
TAFT 70.500 0.00 Pn
PAY  71.800 1.00 Pn
MEH  75.700 0.00 Pn
BAF  75.900 0.00 Pn
SRB  77.300 1.00 Pn
KRD  77.600 0.00 Pn
GRMI 79.700 1.00 Pn
TEG  85.000 0.00 Pn
HRS  86.100 1.00 Pn
KOO  90.900 0.00 Pn
SHRT 94.200 0.00 Pn
# 2021 03 02 19 26 52.900000 36.054 53.500  14.2  3.6 0.0 0.0 0.0        25
SHM   6.600 1.00 Pg
GLO  10.400 1.00 Pg
SHM  12.100 1.00 Sg
ANJ  13.100 1.00 Pg
FIR  13.900 1.00 Pg
LAS  15.500 1.00 Pg
PRN  18.100 1.00 Pg
DMV  23.900 1.00 Pg
RDH  24.200 0.00 Pg
MZPU 29.600 1.00 Pn
TEHA 31.800 1.00 Pn
TEH  32.000 0.00 Pn
VRN  32.500 0.00 Pn
PRN  32.700 1.00 Sg
MND  34.200 1.00 Pn
HSB  34.500 0.00 Pn
SFB  35.000 0.00 Pn
SHRO 36.000 1.00 Pn
QOM  40.100 0.00 Pn
MRVT 43.800 1.00 Pn
ANAR 47.300 1.00 Pn
GIDE 49.500 1.00 Pn
KLH  51.500 0.00 Pn
TAPT 51.900 1.00 Pn
ZEF  53.300 0.00 Pn
TNSJ 53.400 1.00 Pn
SBZV 54.200 1.00 Pn
TSHB 54.700 1.00 Pn
SFR  60.800 1.00 Pn
TKDS 61.200 1.00 Pn
CHK  61.500 1.00 Pn
SLJL 61.900 1.00 Pn
TPRV 63.300 0.00 Pn
DOBD 65.600 0.00 Pn
GAS1 67.300 0.00 Pn
RAM  68.400 1.00 Pn
ZNGN 70.700 0.00 Pn
MEH  73.800 0.00 Pn
SRB  76.900 0.00 Pn
MYA  82.200 0.00 Pn
TEG  82.300 0.00 Pn
HRS  85.400 0.00 Pn
KOO  88.300 0.00 Pn
MON  88.900 0.00 Pn
SHRT 91.800 1.00 Pn
DAH  93.700 0.00 Pn
# 2021 03 02 20 06 10.900000 36.058 53.500  13.3  3.6 0.0 0.0 0.0        26
SHM   6.800 1.00 Pg
GLO  10.500 1.00 Pg
SHM  11.700 1.00 Sg
ANJ  13.100 1.00 Pg
FIR  14.000 1.00 Pg
LAS  15.600 1.00 Pg
PRN  18.300 1.00 Pg
DMV  23.700 1.00 Pg
LAS  27.600 1.00 Sg
MZPU 29.700 1.00 Pg
TEHA 32.000 1.00 Pn
PRN  32.600 1.00 Sg
VRN  32.800 0.00 Pn
MND  34.100 1.00 Pn
SFB  35.000 0.00 Pn
HSB  35.200 0.00 Pg
SHRO 36.500 1.00 Pn
QOM  40.100 0.00 Pn
MRVT 43.900 1.00 Pn
ANAR 47.300 1.00 Pn
KLH  51.400 0.00 Pn
TAPT 52.100 1.00 Pn
TNSJ 53.400 1.00 Pn
ZEF  53.400 0.00 Pn
SBZV 54.600 1.00 Pn
TSHB 55.300 1.00 Pn
SFR  60.200 1.00 Pn
TKDS 60.500 0.00 Pn
CHK  61.600 1.00 Pn
SLJL 62.000 1.00 Pn
TPRV 63.200 0.00 Pn
DOBD 65.200 1.00 Pn
RAM  68.500 0.00 Pn
TAFT 68.600 1.00 Pn
PAY  70.300 0.00 Pn
ZNGN 70.600 0.00 Pn
MEH  73.700 0.00 Pn
MOG  73.900 0.00 Pn
SRB  77.000 1.00 Pn
GRMI 79.100 0.00 Pn
AFRZ 80.500 0.00 Pn
MYA  82.400 0.00 Pn
TEG  82.400 0.00 Pn
HRS  85.400 0.00 Pn
KOO  88.500 0.00 Pn
MON  89.100 0.00 Pn
SHRT 91.800 0.00 Pn
BSRN 93.400 0.00 Pn
DAH  93.900 0.00 Pn
# 2021 03 03 01 43 39.300000 37.087 49.372  14.5  2.5 0.0 0.0 0.0        27
GIDE  8.500 1.00 Pg
LHJ2 10.200 1.00 Pg
CSN1 10.300 1.00 Pg
ZNJK 12.400 1.00 Pg
GIDE 15.100 1.00 Sg
GZV  18.000 1.00 Pg
QABG 21.800 0.00 Pg
GAS1 24.600 1.00 Pg
SRB  27.600 1.00 Pg
HGHA 29.900 1.00 Pg
GRMI 36.100 1.00 Pn
HRS  40.100 1.00 Pn
# 2021 03 05 13 31 06.700000 35.480 52.727  15.0  2.5 0.0 0.0 0.0        28
FIR   4.700 1.00 Pg
FIR   7.800 1.00 Sg
DMV  11.600 1.00 Pg
VRN  18.800 1.00 Pn
DMV  20.100 1.00 Sg
SFB  22.600 1.00 Pg
HSB  22.600 1.00 Pg
QOM  27.800 1.00 Pn
KRSH 28.900 1.00 Pg
QAMS 36.600 1.00 Pn
GZV  38.400 1.00 Pn
QABG 42.500 1.00 Pn
# 2021 03 06 09 28 34.900000 35.961 52.204  16.0  2.6 0.0 0.0 0.0        29
RDH   6.500 1.00 Pg
PRN   7.200 1.00 Pg
DMV   8.300 1.00 Pg
FIR  11.200 1.00 Pg
MZPU 13.500 1.00 Pg
LAS  16.100 1.00 Pg
SHM  16.200 1.00 Pg
VRN  20.300 1.00 Pg
GLO  26.700 1.00 Pn
QOM  26.800 1.00 Pn
ANJ  27.500 1.00 Pn
SFB  29.900 1.00 Pn
KRSH 35.400 1.00 Pn
QABG 36.800 1.00 Pn
ANAR 49.100 1.00 Pn
# 2021 03 08 11 24 49.400000 36.558 51.928  10.0  2.5 0.0 0.0 0.0        30
MZPU  6.400 1.00 Pg
PRN   9.300 1.00 Pg
MZPU 12.400 1.00 Sg
DMV  19.500 1.00 Pg
FIR  22.300 1.00 Pg
SHM  25.800 1.00 Pg
GZV  26.500 1.00 Pg
GLO  29.600 1.00 Pg
VRN  29.800 1.00 Pg
QOM  34.600 1.00 Pg
# 2021 03 11 13 53 15.300000 35.744 52.135  10.0  2.7 0.0 0.0 0.0        31
DMV   4.100 1.00 Pg
FIR  10.400 1.00 Pg
PRN  10.700 1.00 Pg
TEH  12.100 1.00 Pg
HSB  14.900 1.00 Pg
LAS  15.600 1.00 Pg
MZPU 16.200 1.00 Pg
VRN  16.400 1.00 Pg
SHM  17.200 1.00 Pg
TEH  20.900 1.00 Sg
QOM  23.600 1.00 Pg
SFB  26.700 1.00 Pg
ANJ  28.500 1.00 Pg
KRSH 33.200 1.00 Pg
# 2021 03 12 16 52 07.000000 37.472 53.730  12.2  3.2 0.0 0.0 0.0        32
GLO  20.100 1.00 Pg
MND  26.300 1.00 Pg
PRN  30.800 1.00 Pn
SHM  31.900 1.00 Pn
MRVT 34.800 1.00 Pn
FIR  36.600 1.00 Pn
ANJ  36.900 1.00 Pn
MZPU 37.500 1.00 Pn
LAS  39.200 1.00 Pn
SHRO 41.400 1.00 Pn
DMV  42.000 1.00 Pn
SFB  54.900 0.00 Pn
SLJL 54.900 1.00 Pn
TNSJ 67.400 1.00 Pn
ANAR 67.700 0.00 Pn
PAY  68.800 1.00 Pn
# 2021 03 14 20 48 31.900000 34.328 52.363  10.0  2.7 0.0 0.0 0.0        33
SFB   3.500 1.00 Pg
KRSH  8.600 1.00 Pg
VRN  17.300 1.00 Pg
QAMS 19.000 1.00 Pg
QOM  22.400 1.00 Pg
LAS  22.600 1.00 Pg
KLH  23.000 1.00 Pg
DMV  24.200 1.00 Pg
FIR  25.300 1.00 Pg
ZEF  26.800 1.00 Pg
HSB  27.100 1.00 Pg
ANAR 30.300 1.00 Pn
ANJ  31.300 1.00 Pn
PRN  35.000 1.00 Pn
# 2021 03 18 23 42 23.200000 36.481 51.685  10.0  2.6 0.0 0.0 0.0        34
MZPU  3.500 1.00 Pg
PRN  11.100 1.00 Pg
DMV  18.600 1.00 Pg
HSB  21.300 1.00 Pg
GZV  22.700 1.00 Pg
FIR  23.000 1.00 Pg
VRN  28.100 1.00 Pg
LAS  29.200 1.00 Pg
GLO  32.200 1.00 Pn
QOM  32.200 1.00 Pg
DMV  32.700 1.00 Sg
# 2021 03 19 19 57 36.500000 34.505 52.057  14.1  2.5 0.0 0.0 0.0        35
SFB   5.200 1.00 Pg
KRSH 10.700 1.00 Pg
VRN  11.800 1.00 Pg
QOM  17.300 1.00 Pg
QAMS 18.300 1.00 Pg
DMV  20.600 1.00 Pg
HSB  21.200 1.00 Pg
KLH  23.200 1.00 Pg
FIR  23.400 1.00 Pg
QOM  29.600 1.00 Sg
ANAR 34.300 1.00 Pn
# 2021 03 20 05 54 16.000000 35.369 51.589  17.1  2.8 0.0 0.0 0.0        36
HSB   5.600 1.00 Pg
VRN   8.500 1.00 Pg
DMV   9.000 1.00 Pg
TEH   9.500 1.00 Pg
QOM  13.000 1.00 Pg
DMV  15.100 1.00 Sg
MZPU 20.100 1.00 Pg
PRN  20.200 1.00 Pg
SFB  21.800 1.00 Pg
ANJ  33.600 1.00 Pn
# 2021 03 20 06 36 33.200000 36.095 52.030   5.3  3.4 0.0 0.0 0.0        37
PRN   6.200 1.00 Pg
RDH   7.300 1.00 Pg
MZPU 10.000 1.00 Pg
DMV  10.600 1.00 Pg
TEH  13.000 1.00 Pg
FIR  14.600 1.00 Pg
HSB  17.800 1.00 Pg
MZPU 18.100 1.00 Sg
DMV  18.800 1.00 Sg
LAS  20.700 1.00 Pg
VRN  22.000 0.00 Pg
QOM  27.800 0.00 Pg
GZV  28.200 1.00 Pn
GLO  28.900 1.00 Pn
HSB  30.400 1.00 Sg
ANJ  31.300 1.00 Pn
SFB  32.900 0.00 Pn
KRSH 38.500 0.00 Pn
HGHA 46.400 1.00 Pn
ZNJK 47.400 1.00 Pn
MND  49.700 1.00 Pn
SHRO 53.700 1.00 Pn
ZEF  53.800 0.00 Pn
MRVT 58.600 1.00 Pn
SNQR 62.100 0.00 Pn
SRB  63.100 1.00 Pn
GRMI 67.000 0.00 Pn
HRS  72.100 0.00 Pn
SLJL 77.200 1.00 Pn
# 2021 03 25 13 06 03.200000 35.692 49.013  10.0  2.7 0.0 0.0 0.0        38
HGHA  5.700 1.00 Pg
QABG  8.600 1.00 Pg
HAGD 17.200 1.00 Pg
ZNJK 19.500 1.00 Pg
GZV  24.100 1.00 Pg
SNJK 29.400 1.00 Pn
# 2021 03 26 07 11 21.500000 37.564 49.168  22.4  3.0 0.0 0.0 0.0        39
GAS1 17.000 1.00 Pg
GIDE 17.300 1.00 Pg
ZNJK 18.000 1.00 Pg
SRB  23.000 1.00 Pg
GZV  26.100 1.00 Pg
GRMI 28.500 1.00 Pg
HRS  34.100 1.00 Pg
MZPU 37.100 1.00 Pn
HGHA 38.100 1.00 Pg
SRB  39.700 1.00 Sg
SAQZ 43.700 1.00 Pn
SNJK 44.700 1.00 Pn
PRN  45.600 1.00 Pn
# 2021 03 27 21 11 18.300000 36.490 51.900   7.8  3.3 0.0 0.0 0.0        40
PRN   8.700 1.00 Pg
RDH  14.400 1.00 Pg
PRN  14.900 1.00 Sg
TEH  16.000 1.00 Pg
DMV  17.400 1.00 Pg
FIR  20.900 1.00 Pg
GZV  25.900 1.00 Pg
LAS  26.600 0.00 Pg
VRN  28.100 0.00 Pg
GLO  29.500 1.00 Pn
LHJ2 30.100 1.00 Pg
QOM  33.000 1.00 Pn
ANJ  35.600 1.00 Pn
